customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned,predicted_churned,churn_probability
FG11631J,27,1,8,0,1,0,16,0,0,0,0,0.0
FG11632V,27,1,17,0,1,0,6,1,0,0,0,0.0
FG11633F,44,0,12,1,0,0,6,0,1,0,0,0.03
FG11634M,31,0,6,0,0,0,19,0,0,0,0,0.0
FG11635G,29,0,15,2,0,0,20,1,0,0,0,0.0
FG11636X,25,1,18,2,0,1,15,0,0,0,0,0.03
FG11637D,38,0,6,1,0,0,18,0,0,0,0,0.0
FG11638N,57,0,28,2,0,0,20,0,0,1,1,0.98
FG11639X,23,1,19,0,0,0,15,0,0,0,0,0.02
FG11640G,35,0,6,1,0,0,4,1,0,0,0,0.0
FG11641U,49,0,3,1,0,0,17,0,0,0,0,0.0
FG11642Z,36,0,18,1,0,0,3,1,0,0,0,0.25
FG11643X,38,0,7,0,0,0,17,1,0,0,0,0.0
FG11644W,26,1,0,1,0,0,7,1,0,0,0,0.0
FG11645D,40,1,7,0,0,0,25,0,0,0,0,0.013
FG11646P,33,0,7,1,0,1,16,1,0,0,0,0.0
FG11647W,43,0,9,0,0,0,5,1,0,0,0,0.0
FG11648B,47,1,12,1,0,0,1,1,0,0,0,0.02
FG11649N,36,0,20,2,1,1,1,0,0,0,0,0.13
FG11650U,41,0,8,2,0,0,5,0,0,0,0,0.02
FG11651I,37,0,3,1,0,0,20,0,1,0,0,0.0
FG11652L,36,0,9,1,1,1,13,0,0,0,0,0.0
FG11653D,30,0,9,1,0,1,18,0,0,0,0,0.0
FG11654U,37,0,28,2,0,0,13,0,0,0,0,0.07
FG11655A,33,1,7,2,0,0,6,0,1,0,0,0.0
FG11656P,37,1,5,1,0,0,11,0,0,0,0,0.0
FG11657C,49,1,5,1,0,0,7,0,0,0,0,0.0
FG11658D,22,1,9,1,0,0,6,1,0,0,0,0.0
FG11659M,47,1,9,1,0,0,13,0,0,0,0,0.0
FG11660G,25,1,16,0,0,0,21,0,0,0,0,0.03
FG11661Z,33,1,19,2,0,0,25,0,0,0,0,0.0
FG11662O,20,0,8,1,0,0,13,1,0,0,0,0.0
FG11663G,28,1,8,1,0,0,23,1,0,0,0,0.0
FG11664G,46,1,26,2,0,0,20,1,0,1,1,0.83
FG11665N,34,0,16,2,0,1,18,1,1,1,1,0.85
FG11666E,26,1,15,2,0,0,22,0,0,0,0,0.0
FG11667T,28,0,5,1,0,0,2,1,1,0,0,0.0
FG11668G,42,0,2,1,0,0,7,1,0,0,0,0.0
FG11669V,41,1,16,0,0,0,6,0,0,0,0,0.03
FG11670T,35,0,18,2,0,0,24,1,0,1,1,0.28
FG11671G,32,1,7,2,1,0,16,0,0,0,0,0.0
FG11672D,31,0,3,1,1,0,18,1,0,0,0,0.0
FG11673F,25,1,6,1,0,0,8,0,0,0,0,0.0
FG11674G,32,0,10,0,1,1,23,1,0,0,0,0.03
FG11675Z,31,1,18,0,0,1,18,0,0,0,0,0.01
FG11676F,46,0,13,0,1,0,6,1,0,0,0,0.01
FG11677J,31,1,7,1,0,1,20,0,0,0,0,0.0
FG11678J,43,0,15,2,0,0,19,1,0,0,0,0.09
FG11679D,53,0,33,0,0,0,23,1,1,1,1,0.93
FG11680M,39,1,20,2,1,0,23,0,1,0,0,0.01
FG11681O,34,0,33,0,0,0,25,0,1,1,1,0.82
FG11682Q,25,1,6,1,0,0,13,0,0,0,0,0.0
FG11683K,37,0,13,2,1,0,24,0,0,0,0,0.01
FG11684A,21,0,16,0,0,1,24,0,0,0,0,0.01
FG11685M,45,0,16,2,0,0,6,0,0,0,0,0.07
FG11686D,30,0,9,2,0,0,2,0,0,0,0,0.0
FG11687N,37,1,8,0,0,0,1,1,0,0,0,0.0
FG11688H,38,1,16,0,1,0,7,1,1,1,1,0.75
FG11689X,32,0,1,1,1,0,13,0,0,0,0,0.0
FG11690C,39,0,4,1,0,0,20,0,1,0,0,0.0
FG11691Q,29,1,8,1,0,0,19,0,0,0,0,0.0
FG11692Q,43,0,24,0,0,0,8,0,0,1,1,0.82
FG11693Y,22,0,4,2,0,0,4,0,0,0,0,0.0
FG11694U,37,1,7,1,0,0,21,1,0,0,0,0.0
FG11695U,37,0,2,1,0,0,8,0,0,0,0,0.0
FG11696A,49,1,44,2,0,0,20,0,0,1,1,0.86
FG11697H,30,1,32,2,1,0,10,0,0,1,1,0.63
FG11698I,40,0,38,2,0,1,1,1,1,1,1,0.98
FG11699Q,37,1,19,0,0,0,15,0,0,0,0,0.22
FG11700F,38,1,42,0,0,0,1,0,1,1,1,0.9
FG11701E,38,0,3,1,0,1,15,0,0,0,0,0.0
FG11702B,40,1,10,0,0,0,9,0,0,0,0,0.0
FG11703C,46,0,8,2,0,0,17,0,0,0,0,0.01
FG11704T,39,0,3,1,1,0,10,0,0,0,0,0.0
FG11705G,34,1,9,0,0,1,23,1,0,0,0,0.0
FG11706X,41,1,9,2,0,0,23,0,1,0,0,0.0
FG11707N,31,0,31,2,0,0,5,0,0,0,0,0.0
FG11708V,33,1,8,1,0,0,15,1,0,0,0,0.0
FG11709K,25,1,20,0,0,0,14,0,0,0,0,0.0
FG11710T,45,0,1,1,0,0,10,0,0,0,0,0.0
FG11711E,32,1,13,0,0,0,9,1,0,0,0,0.0
FG11712Q,19,0,14,1,0,0,5,0,0,0,0,0.01
FG11713N,43,1,11,0,0,0,25,1,0,1,1,0.64
FG11714W,30,1,18,2,0,1,1,0,1,0,0,0.11
FG11715H,34,1,34,2,0,0,12,1,0,1,1,0.95
FG11716M,38,0,16,2,0,0,7,0,0,0,0,0.02
FG11717D,38,0,19,0,0,0,21,1,0,0,0,0.03
FG11718V,42,0,11,2,0,1,12,0,0,1,1,0.02
FG11719X,31,1,20,0,0,0,11,1,0,0,0,0.0
FG11720Y,40,1,19,2,0,0,1,0,0,1,1,0.71
FG11721A,33,1,9,1,0,1,3,1,0,0,0,0.02
FG11722F,43,0,17,2,0,0,3,0,0,0,0,0.05
FG11723W,41,0,12,2,0,0,2,0,0,1,1,0.12
FG11724Z,23,0,5,0,0,0,6,0,0,0,0,0.0
FG11725V,45,1,2,1,0,0,11,0,0,0,0,0.0
FG11726J,30,0,0,1,0,0,13,1,0,0,0,0.0
FG11727K,44,1,22,2,0,0,14,0,1,1,1,0.7
FG11728H,38,0,6,1,0,0,1,1,0,0,0,0.01
FG11729J,32,1,8,2,0,0,17,1,0,0,0,0.0
FG11730O,31,0,11,0,0,1,23,0,0,0,0,0.01
FG11731J,31,1,7,0,0,0,20,0,0,0,0,0.0
FG11732V,34,1,12,2,1,1,10,0,0,0,0,0.02
FG11733T,32,0,4,0,0,1,21,0,0,0,0,0.01
FG11734X,42,1,11,1,0,0,25,0,0,0,0,0.01
FG11735P,18,1,25,2,0,0,18,1,0,0,0,0.01
FG11736W,24,0,10,1,0,0,2,1,0,0,0,0.0
FG11737N,23,0,7,0,0,1,22,0,0,0,0,0.0
FG11738Z,42,0,27,2,1,1,8,0,0,0,0,0.11
FG11739Z,25,1,13,0,0,0,15,0,0,0,0,0.0
FG11740U,33,0,24,2,0,1,9,0,1,0,0,0.23
FG11741V,32,0,8,0,0,0,8,1,0,0,0,0.01
FG11742L,33,1,16,2,0,1,24,0,0,0,0,0.02
FG11743E,47,0,22,2,0,0,2,0,0,0,0,0.13
FG11744K,25,1,1,1,0,1,21,0,1,0,0,0.0
FG11745U,38,0,6,1,0,0,18,1,0,0,0,0.0
FG11746O,46,1,9,1,0,0,5,0,1,0,0,0.0
FG11747R,38,1,15,0,0,1,5,0,1,0,0,0.53
FG11748W,35,0,11,1,1,0,21,0,0,0,0,0.06
FG11749M,45,0,8,1,0,0,12,0,0,0,0,0.0
FG11750R,19,0,9,1,0,0,4,0,0,0,0,0.0
FG11751C,39,0,15,2,0,0,17,0,0,0,0,0.03
FG11752S,30,1,15,0,0,0,13,1,0,0,0,0.0
FG11753G,18,0,11,1,0,1,25,1,1,0,0,0.0
FG11754T,40,0,22,2,0,0,10,0,0,1,1,0.63
FG11755T,48,1,6,1,0,0,8,1,1,0,0,0.04
FG11756P,33,0,23,2,0,0,21,1,0,1,1,0.15
FG11757B,45,0,9,1,0,0,17,0,0,0,0,0.0
FG11758M,37,0,16,2,0,0,19,0,1,0,0,0.0
FG11759S,48,0,18,2,0,0,25,0,0,0,0,0.09
FG11760X,25,1,5,1,1,0,3,0,0,0,0,0.0
FG11761X,41,1,10,1,0,0,19,0,0,0,0,0.0
FG11762G,37,1,1,1,0,1,13,0,0,0,0,0.0
FG11763G,18,0,6,1,0,0,20,1,0,0,0,0.0
FG11764G,33,0,7,1,0,1,8,1,0,0,0,0.01
FG11765H,27,0,14,1,0,0,17,0,1,0,0,0.0
FG11766L,55,1,44,2,0,0,11,0,0,1,1,0.96
FG11767L,35,1,11,0,0,0,1,1,0,0,0,0.05
FG11768U,34,0,12,0,0,0,15,0,0,0,0,0.0
FG11769O,39,0,3,0,0,0,24,0,0,0,0,0.0
FG11770S,35,1,0,1,0,0,19,1,0,0,0,0.0
FG11771E,52,0,23,2,0,1,4,0,0,1,1,0.98
FG11772U,28,0,23,2,0,0,3,0,1,0,0,0.0
FG11773W,36,0,30,2,0,0,3,1,1,1,1,0.74
FG11774Y,27,0,5,1,0,0,20,1,0,0,0,0.0
FG11775Q,20,1,7,0,0,0,23,0,0,0,0,0.0
FG11776B,27,0,9,1,0,0,5,1,1,0,0,0.0
FG11777E,35,0,50,2,0,0,6,1,0,0,0,0.2
FG11778C,31,1,13,0,0,0,21,0,0,0,0,0.0
FG11779L,30,1,5,0,0,0,17,0,0,0,0,0.0
FG11780X,19,0,9,1,0,1,8,0,1,0,0,0.0
FG11781Q,35,1,16,0,0,0,10,0,0,0,0,0.07
FG11782W,19,0,17,2,0,0,6,1,1,0,0,0.04
FG11783K,43,0,13,1,0,0,10,0,1,0,0,0.03
FG11784I,36,1,20,0,0,0,2,0,0,0,0,0.13
FG11785T,20,0,10,1,0,1,12,1,1,0,0,0.0
FG11786R,31,1,0,1,0,0,15,1,0,0,0,0.0
FG11787Y,28,0,18,0,0,0,14,1,0,0,0,0.0
FG11788Z,39,1,1,1,0,0,22,1,0,0,0,0.0
FG11789Y,47,1,5,1,0,0,6,0,0,0,0,0.0
FG11790R,17,1,0,1,1,0,7,1,0,0,0,0.0
FG11791G,36,0,12,0,0,1,10,1,0,0,0,0.09
FG11792Z,34,0,10,0,0,0,2,1,0,0,0,0.01
FG11793G,42,1,6,1,1,0,16,0,0,0,0,0.0
FG11794J,36,0,3,0,0,0,9,1,0,0,0,0.01
FG11795G,26,0,6,1,0,0,17,0,0,0,0,0.0
FG11796Q,50,0,11,0,0,0,2,0,0,1,1,0.9
FG11797F,26,1,0,1,0,0,19,1,0,0,0,0.0
FG11798O,45,0,20,0,1,0,16,0,0,0,0,0.07
FG11799P,34,1,13,2,1,0,20,0,0,0,0,0.0
FG11800Y,56,1,25,2,1,0,13,0,0,1,1,0.93
FG11801P,33,0,11,1,1,1,9,0,0,0,0,0.02
FG11802T,28,0,20,2,0,0,6,0,0,0,0,0.0
FG11803W,54,1,14,2,0,0,23,0,0,1,1,0.75
FG11804A,18,0,20,2,0,0,6,0,0,0,0,0.01
FG11805D,17,0,7,1,0,1,21,0,0,0,0,0.0
FG11806X,35,0,6,1,0,0,8,1,0,0,0,0.0
FG11807J,40,1,8,1,0,0,22,1,0,0,0,0.0
FG11808M,19,0,14,1,1,0,25,0,0,0,0,0.01
FG11809Z,42,1,18,0,0,1,24,0,0,0,0,0.49
FG11810D,29,1,12,2,0,0,16,0,1,0,0,0.0
FG11811J,37,0,6,0,0,0,22,1,0,0,0,0.0
FG11812I,19,1,9,0,0,0,13,0,0,0,0,0.0
FG11813G,43,1,6,0,0,0,11,1,0,0,0,0.01
FG11814K,33,0,5,1,0,0,23,1,0,0,0,0.0
FG11815R,25,0,3,1,0,0,15,0,1,0,0,0.0
FG11816I,18,1,3,1,0,0,23,0,0,0,0,0.0
FG11817A,29,0,3,1,0,0,10,1,0,0,0,0.0
FG11818H,32,0,8,1,0,0,18,1,0,0,0,0.0
FG11819E,25,1,9,0,0,0,5,1,0,0,0,0.0
FG11820A,35,0,2,1,0,0,11,1,0,0,0,0.0
FG11821S,34,1,5,1,0,0,23,0,0,0,0,0.0
FG11822L,33,1,29,2,1,0,11,0,0,0,0,0.02
FG11823T,30,0,6,1,0,0,9,1,0,0,0,0.0
FG11824X,36,0,1,0,1,1,24,0,0,0,0,0.01
FG11825V,40,1,17,0,0,1,10,0,0,0,0,0.06
FG11826H,23,1,18,0,1,0,24,1,0,0,0,0.03
FG11827I,48,0,40,2,0,0,16,0,0,1,1,0.94
FG11828M,34,1,23,2,0,1,14,0,0,1,1,0.77
FG11829I,36,1,10,1,0,0,2,1,0,0,0,0.01
FG11830Z,43,1,29,2,0,0,10,0,0,1,1,0.75
FG11831L,38,0,0,1,0,0,14,1,0,0,0,0.0
FG11832B,44,1,8,0,0,0,22,0,0,0,0,0.042
FG11833G,38,1,18,0,0,0,11,0,1,0,0,0.39
FG11834S,28,0,10,2,0,1,17,0,0,0,0,0.0
FG11835H,39,0,11,1,0,0,15,1,0,0,0,0.0
FG11836X,23,0,10,1,0,0,2,1,0,0,0,0.0
FG11837H,36,1,13,2,0,0,23,0,0,0,0,0.0
FG11838K,34,0,2,1,0,1,23,0,0,0,0,0.0
FG11839I,30,1,16,0,0,0,22,1,0,0,0,0.02
FG11840C,32,1,1,0,0,1,9,0,0,0,0,0.02
FG11841F,48,0,26,2,0,0,19,1,1,1,1,0.82
FG11842K,27,1,5,1,0,0,1,1,0,0,0,0.0
FG11843B,36,1,11,1,0,0,7,0,0,0,0,0.01
FG11844O,37,1,5,1,0,1,15,0,0,0,0,0.0
FG11845T,24,1,2,1,0,0,14,1,0,0,0,0.0
FG11846L,46,1,2,1,0,1,12,0,0,0,0,0.0
FG11847M,27,0,8,1,0,0,19,0,1,0,0,0.0
FG11848X,46,1,17,2,0,1,16,0,0,0,0,0.14
FG11849Q,39,1,25,2,0,0,20,0,0,0,0,0.02
FG11850D,28,1,14,1,0,0,2,1,1,0,0,0.0
FG11851N,25,0,28,2,0,0,24,0,0,0,0,0.0
FG11852N,24,0,28,2,0,0,16,0,0,0,0,0.0
FG11853E,44,1,16,2,0,0,11,0,0,0,0,0.03
FG11854C,45,0,19,2,0,0,14,0,0,0,0,0.13
FG11855A,29,1,4,1,1,0,11,1,0,0,0,0.0
FG11856A,40,1,4,1,0,0,20,1,0,0,0,0.0
FG11857H,31,1,8,0,0,0,4,0,0,0,0,0.0
FG11858U,37,1,8,0,0,0,25,0,0,0,0,0.04
FG11859U,36,1,22,2,0,1,3,0,0,0,0,0.25
FG11860K,35,0,25,2,0,0,12,0,0,0,0,0.13
FG11861Y,42,1,3,0,0,0,23,1,0,0,0,0.03
FG11862E,41,0,9,1,0,0,10,0,0,0,0,0.0
FG11863N,19,1,0,2,0,0,15,0,0,0,0,0.0
FG11864O,50,1,42,2,0,0,21,0,0,1,1,0.98
FG11865Z,19,1,12,0,0,0,2,1,1,0,0,0.0
FG11866L,45,0,5,0,0,0,21,0,0,0,0,0.0
FG11867U,46,1,17,2,0,0,23,0,0,0,0,0.07
FG11868L,25,0,11,0,0,0,11,0,1,0,0,0.02
FG11869D,29,1,27,2,0,0,22,1,0,0,0,0.0
FG11870A,23,1,12,0,0,1,15,1,0,0,0,0.03
FG11871P,51,1,23,2,0,0,7,0,0,1,1,0.88
FG11872K,30,1,8,1,0,0,6,0,0,0,0,0.0
FG11873C,42,1,16,1,0,0,4,0,1,0,0,0.05
FG11874J,49,0,9,0,0,0,13,1,0,0,0,0.07
FG11875Z,49,0,11,1,1,0,22,0,0,0,0,0.03
FG11876O,30,1,10,0,1,0,2,1,0,0,0,0.0
FG11877R,32,0,13,2,0,0,24,0,1,0,0,0.0
FG11878B,18,1,9,1,0,0,11,0,0,0,0,0.01
FG11879U,25,0,10,1,0,1,3,0,0,0,0,0.0
FG11880X,44,0,3,1,0,0,14,0,0,0,0,0.0
FG11881S,27,1,7,0,0,1,14,0,0,0,0,0.0
FG11882Z,22,1,11,2,0,1,9,0,0,0,0,0.0
FG11883P,29,0,2,1,0,0,19,0,1,0,0,0.0
FG11884B,34,0,9,1,0,0,3,1,0,0,0,0.0
FG11885A,37,1,26,2,0,1,6,1,0,0,0,0.27
FG11886H,29,1,3,0,0,0,22,0,1,0,0,0.01
FG11887P,40,0,20,2,0,0,10,0,1,0,0,0.18
FG11888Q,30,1,12,1,0,1,23,1,0,0,0,0.0
FG11889S,34,0,15,2,0,0,9,0,0,1,1,0.66
FG11890X,40,1,14,1,0,0,18,0,0,0,0,0.04
FG11891X,35,1,15,0,0,1,14,0,0,0,0,0.22
FG11892F,30,0,13,1,0,0,17,0,0,0,0,0.0
FG11893S,31,0,1,0,0,0,11,0,0,0,0,0.01
FG11894G,33,1,5,1,0,0,25,0,0,0,0,0.0
FG11895P,30,1,11,1,0,0,20,0,0,0,0,0.0
FG11896W,32,0,26,2,1,1,20,1,0,0,0,0.02
FG11897I,50,0,5,1,0,0,24,0,0,0,0,0.09
FG11898W,41,1,13,0,0,0,24,0,0,0,0,0.04
FG11899Y,31,0,8,1,0,0,23,0,1,0,0,0.0
FG11900V,40,0,2,1,1,1,15,0,0,0,0,0.0
FG11901T,32,0,9,0,0,0,3,1,0,0,0,0.01
FG11902U,46,0,18,2,0,0,11,0,0,0,0,0.08
FG11903B,39,1,27,2,0,1,17,1,0,0,0,0.04
FG11904Q,35,0,15,1,0,0,15,1,0,0,0,0.07
FG11905D,38,0,26,2,0,1,3,0,0,1,1,0.76
FG11906A,44,1,45,2,0,1,13,1,0,1,1,1.0
FG11907M,23,1,17,0,0,1,7,1,0,0,0,0.16
FG11908J,21,1,12,0,0,0,11,0,0,0,0,0.0
FG11909N,36,1,1,0,0,0,25,1,0,0,0,0.03
FG11910X,21,1,2,1,0,0,24,0,0,0,0,0.0
FG11911E,40,0,1,1,0,0,12,0,1,0,0,0.0
FG11912G,42,0,23,0,0,0,24,0,0,1,1,0.63
FG11913V,40,0,12,1,0,1,3,0,0,0,0,0.08
FG11914Q,17,0,16,0,0,0,3,0,0,0,0,0.03
FG11915P,30,0,1,2,0,0,12,0,0,0,0,0.0
FG11916D,27,1,8,1,1,0,15,1,0,0,0,0.0
FG11917B,28,0,7,1,0,0,13,1,1,0,0,0.0
FG11918V,33,0,1,1,0,1,15,1,0,0,0,0.0
FG11919M,31,0,8,1,0,0,1,1,0,0,0,0.0
FG11920Q,19,1,1,1,1,0,12,0,0,0,0,0.0
FG11921U,41,0,1,1,0,0,19,0,0,0,0,0.0
FG11922S,23,0,11,1,0,0,5,0,0,0,0,0.0
FG11923T,38,0,3,1,0,0,20,0,0,0,0,0.0
FG11924P,22,1,18,0,0,0,20,1,0,0,0,0.0
FG11925P,52,1,13,2,1,0,15,1,0,1,1,0.91
FG11926L,19,0,20,0,0,0,9,1,1,0,0,0.07
FG11927I,32,1,2,0,0,1,16,0,1,0,0,0.03
FG11928K,46,0,7,0,0,0,4,0,0,0,0,0.01
FG11929J,30,0,22,1,0,1,10,0,0,0,0,0.0
FG11930O,22,0,3,1,0,1,9,1,0,0,0,0.0
FG11931L,40,1,9,0,0,0,7,1,0,0,0,0.0
FG11932D,29,0,15,2,1,0,14,0,0,0,0,0.03
FG11933E,34,0,16,2,0,1,19,1,0,1,1,0.8
FG11934S,36,1,0,1,0,1,14,0,1,0,0,0.0
FG11935K,18,1,1,1,0,0,8,0,0,0,0,0.01
FG11936F,37,1,6,1,1,0,18,1,0,0,0,0.0
FG11937U,40,0,9,0,0,0,12,1,0,0,0,0.0
FG11938O,46,0,12,0,0,0,12,1,0,0,0,0.04
FG11939O,35,0,0,1,0,0,15,1,0,0,0,0.0
FG11940J,37,0,20,0,0,0,2,1,1,0,0,0.06
FG11941D,32,1,7,0,0,0,22,1,0,0,0,0.0
FG11942F,38,1,9,1,1,0,4,1,0,0,0,0.0
FG11943Z,30,1,23,2,0,1,3,0,0,0,0,0.01
FG11944B,40,1,16,0,0,1,9,1,0,0,0,0.21
FG11945N,31,0,6,1,0,1,6,1,0,0,0,0.0
FG11946U,39,0,4,0,0,0,6,0,0,0,0,0.01
FG11947S,34,1,7,1,0,0,8,1,0,0,0,0.0
FG11948A,47,0,9,0,0,1,16,1,0,0,0,0.01
FG11949S,33,0,28,2,1,0,11,0,0,0,0,0.06
FG11950I,16,1,13,2,0,0,22,0,0,0,0,0.0
FG11951S,47,1,10,0,0,0,25,0,0,0,0,0.048
FG11952Q,25,1,1,1,0,1,15,1,1,0,0,0.0
FG11953L,28,0,10,1,0,0,22,1,0,0,0,0.01
FG11954T,32,0,16,0,0,0,14,1,0,1,1,0.08
FG11955O,46,0,4,1,0,0,19,1,0,0,0,0.0
FG11956F,18,1,7,0,0,1,16,0,0,0,0,0.02
FG11957L,26,1,3,1,0,0,10,1,0,0,0,0.0
FG11958A,46,0,2,1,1,0,19,0,0,0,0,0.0
FG11959P,38,0,10,1,0,0,7,1,0,0,0,0.0
FG11960H,33,0,24,2,0,0,9,0,1,0,0,0.07
FG11961O,36,0,15,0,0,0,2,0,1,0,0,0.09
FG11962Z,40,1,6,1,0,0,22,0,0,0,0,0.0
FG11963G,42,0,3,1,0,1,14,1,0,0,0,0.01
FG11964P,40,0,12,0,0,0,7,1,0,0,0,0.05
FG11965X,33,1,6,1,0,0,2,0,0,0,0,0.0
FG11966D,32,0,19,0,0,0,7,0,0,0,0,0.02
FG11967W,33,1,23,2,0,0,2,0,0,0,0,0.03
FG11968X,33,1,11,0,0,1,18,0,0,0,0,0.0
FG11969K,47,1,16,0,0,0,3,0,0,0,0,0.08
FG11970N,40,1,5,1,0,0,1,0,0,0,0,0.0
FG11971V,49,1,22,2,0,0,5,0,1,1,1,0.85
FG11972R,41,1,9,2,0,0,4,1,0,0,0,0.01
FG11973Q,37,0,10,0,0,0,4,0,0,0,0,0.14
FG11974N,34,1,40,2,0,0,11,0,0,1,1,0.88
FG11975U,31,1,12,1,0,0,9,0,0,0,0,0.01
FG11976K,46,1,4,1,0,1,16,0,0,0,0,0.01
FG11977N,44,1,8,0,1,1,13,1,0,0,0,0.04
FG11978L,27,1,17,0,0,0,24,0,0,0,0,0.02
FG11979J,39,0,2,1,0,0,11,1,0,0,0,0.0
FG11980E,25,0,8,1,0,0,17,1,1,0,0,0.0
FG11981O,22,0,5,1,0,0,4,1,0,0,0,0.0
FG11982M,28,0,29,2,0,0,3,0,0,0,0,0.0
FG11983V,42,0,20,0,1,0,13,0,1,0,0,0.25
FG11984I,45,1,15,0,0,1,2,1,1,1,1,0.87
FG11985M,39,0,8,1,0,0,19,1,0,0,0,0.0
FG11986Z,41,1,13,0,0,0,16,1,0,0,0,0.01
FG11987E,40,1,0,1,0,0,24,0,0,0,0,0.0
FG11988L,28,1,11,0,1,0,19,0,0,0,0,0.0
FG11989T,38,0,5,1,0,0,25,1,0,0,0,0.0
FG11990W,43,0,10,1,0,1,18,0,0,0,0,0.0
FG11991V,41,0,12,1,0,0,11,0,0,0,0,0.07
FG11992H,46,0,0,1,0,1,19,0,0,0,0,0.0
FG11993R,43,1,29,2,0,0,22,0,1,0,0,0.14
FG11994G,39,0,43,2,0,0,13,1,1,1,1,0.94
FG11995A,45,0,1,1,0,0,15,0,0,0,0,0.0
FG11996Y,33,0,16,0,0,0,21,0,0,1,1,0.69
FG11997U,25,1,23,2,0,0,8,0,0,0,0,0.0
FG11998C,34,0,7,1,0,0,14,0,0,0,0,0.0
FG11999J,28,1,14,0,0,1,5,0,0,0,0,0.0
FG12000I,27,0,20,1,0,0,24,0,0,0,0,0.02
FG12001H,34,0,0,1,0,0,21,1,0,0,0,0.03
FG12002G,27,1,6,1,0,1,6,1,0,0,0,0.0
FG12003O,31,0,8,1,0,0,2,0,0,0,0,0.0
FG12004W,18,0,19,2,0,0,11,0,0,0,0,0.01
FG12005T,36,0,5,1,1,1,21,0,0,0,0,0.0
FG12006S,35,1,5,1,0,1,25,1,0,0,0,0.01
FG12007H,26,1,12,0,0,0,1,1,0,0,0,0.0
FG12008E,41,0,10,0,0,0,2,0,1,0,0,0.0
FG12009D,45,0,1,1,1,1,19,0,0,0,0,0.0
FG12010G,20,0,18,2,0,0,20,0,0,0,0,0.0
FG12011Z,26,1,7,1,0,0,10,0,1,0,0,0.0
FG12012N,25,1,9,1,0,0,10,0,0,0,0,0.0
FG12013R,23,0,7,0,0,0,2,0,0,0,0,0.0
FG12014Q,43,0,25,2,0,0,10,0,0,0,0,0.15
FG12015H,32,1,5,1,0,0,15,1,0,0,0,0.0
FG12016J,32,0,15,2,0,0,23,0,0,0,0,0.0
FG12017S,18,0,18,0,0,1,12,1,0,0,0,0.08
FG12018B,39,1,8,1,0,0,9,0,0,0,0,0.0
FG12019M,20,1,8,0,0,0,2,0,0,0,0,0.0
FG12020J,35,1,19,2,0,0,19,1,0,1,1,0.69
FG12021F,37,0,29,2,0,1,12,0,0,0,0,0.15
FG12022V,48,1,27,2,0,0,18,0,0,0,0,0.24
FG12023I,38,1,40,2,0,0,15,1,0,1,1,0.95
FG12024A,18,0,9,1,0,1,9,1,0,0,0,0.0
FG12025B,37,1,7,1,0,1,16,1,0,0,0,0.0
FG12026E,24,1,6,1,0,0,7,0,0,0,0,0.0
FG12027T,46,1,24,2,0,0,9,0,0,1,1,0.72
FG12028O,37,0,1,0,0,0,16,0,1,0,0,0.03
FG12029U,29,0,14,0,0,0,24,0,0,0,0,0.0
FG12030L,44,1,0,1,0,1,12,0,0,0,0,0.0
FG12031N,25,0,12,2,0,0,19,0,0,0,0,0.0
FG12032P,37,0,13,1,0,0,11,0,0,0,0,0.01
FG12033B,40,1,26,2,0,0,15,0,1,1,1,0.72
FG12034P,45,1,16,2,0,0,20,1,0,0,0,0.06
FG12035I,35,1,8,1,0,0,14,0,0,0,0,0.0
FG12036Z,38,1,2,1,1,1,24,1,0,0,0,0.0
FG12037N,28,0,17,0,0,0,22,1,0,0,0,0.0
FG12038I,35,0,5,1,0,0,19,0,0,0,0,0.0
FG12039G,17,1,2,0,0,0,12,0,1,0,0,0.01
FG12040F,26,1,22,2,0,0,17,0,1,0,0,0.01
FG12041O,30,1,17,2,0,0,11,0,0,0,0,0.0
FG12042R,30,0,15,0,0,1,23,0,0,0,0,0.02
FG12043E,36,1,16,0,0,0,8,1,0,0,0,0.1
FG12044G,28,0,2,1,0,0,10,0,0,0,0,0.0
FG12045B,46,1,4,1,0,0,18,0,0,0,0,0.0
FG12046I,35,0,20,0,0,0,4,0,0,0,0,0.11
FG12047V,34,0,9,1,0,0,7,1,0,0,0,0.0
FG12048L,31,1,5,1,0,0,5,1,0,0,0,0.0
FG12049Q,36,0,14,1,0,0,6,0,0,0,0,0.03
FG12050E,43,0,3,0,0,0,14,0,1,0,0,0.02
FG12051B,27,1,9,1,0,0,14,1,1,0,0,0.0
FG12052E,27,0,10,0,0,0,17,0,0,0,0,0.0
FG12053Q,30,1,16,1,0,0,23,0,1,0,0,0.11
FG12054D,20,0,7,1,0,0,2,1,0,0,0,0.0
FG12055X,28,1,1,1,0,1,22,1,0,0,0,0.0
FG12056T,31,0,3,1,0,0,19,1,0,0,0,0.0
FG12057H,43,0,21,2,1,1,16,0,0,0,0,0.1
FG12058M,36,0,0,1,0,0,9,0,0,0,0,0.0
FG12059H,37,0,9,1,0,0,7,1,1,0,0,0.0
FG12060Z,43,0,12,0,1,0,7,1,0,0,0,0.02
FG12061K,33,1,3,1,0,0,20,1,0,0,0,0.0
FG12062D,37,0,26,2,0,0,19,1,0,1,1,0.85
FG12063D,33,0,12,1,1,0,6,1,0,0,0,0.0
