Code,Income,Credit_Score,Loan,Age,Default
1572,31185.65865,623.3454799,12194.55435,46,0
1573,54403.36898,632.7968022,12552.92883,45,0
1574,29651.27293,631.2732925,1273.502232,64,0
1575,56996.44974,601.0037213,17025.17693,34,0
1576,49465.37777,552.1330705,10772.23912,25,0
1577,25773.02276,616.5928476,6948.684406,62,0
1578,67471.09032,659.6689726,18765.94975,22,0
1579,38981.12635,582.5911477,9589.911075,24,0
1580,37846.21344,650.7841118,13306.65473,32,0
1581,53008.53796,745.0134212,22332.21196,31,0
1582,67229.56024,701.1528278,7953.92101,24,0
1583,34762.67272,732.1770755,7337.008827,63,0
1584,50925.19775,669.5563938,16346.53095,29,0
1585,56432.2475,708.3754911,20747.43682,30,0
1586,60396.58411,613.8017635,7128.291411,47,0
1587,52646.62333,617.7829866,17038.44868,26,0
1588,44494.58241,513.0429897,17904.9977,35,0
1589,37586.14669,709.3072737,4704.197582,62,0
1590,51292.15825,727.016199,18992.50669,51,0
1591,33917.91482,622.3411377,19383.0294,42,0
1592,6179.742748,637.3024147,13441.07213,26,0
1593,56548.39706,612.3068943,21261.73181,53,0
1594,63559.02262,669.1326776,20682.27787,49,0
1595,14556.01347,706.2466273,15515.58963,41,0
1596,34854.03943,562.8614013,12742.77305,50,0
1597,59287.31392,670.4719265,10135.86054,41,0
1598,80862.43205,636.1664114,14812.18245,56,0
1599,50311.90562,655.6697196,17848.7946,42,0
1600,39079.95588,672.9497001,13379.11569,40,0
1601,47256.55338,640.5898781,4012.494974,42,0
1602,70623.14629,644.8206573,21343.56947,60,0
1603,40310.53731,639.3062416,15951.11611,31,0
1604,38012.1199,698.5158101,13101.87752,51,0
1605,42758.84717,670.937998,19285.79194,60,0
1606,35700.07088,661.0291769,22623.19298,33,0
1607,51840.05474,586.4524139,990.4421526,38,0
1608,74370.17688,631.0710128,17171.31825,42,0
1609,54846.1891,694.933458,7866.753946,37,0
1610,46214.69747,651.8848287,17495.55253,58,0
1611,45622.83097,682.9765735,15639.63601,45,0
1612,26552.13787,738.32559,18178.63263,52,0
1613,63246.64666,701.9303035,12503.76193,35,0
1614,48832.44204,654.6579169,5633.799441,33,0
1615,47292.8013,624.4505415,12748.15904,46,0
1616,97896.61352,522.3225202,17034.23818,31,0
1617,54481.29363,641.5807539,20076.96164,33,0
1618,38723.13425,633.6993752,9140.843498,53,0
1619,43604.63606,669.5183097,20135.30213,57,0
1620,67226.68564,642.3047387,11760.63855,58,0
1621,51699.05616,633.980747,16812.24941,21,0
1622,28425.83033,561.0300535,12450.53024,59,1
1623,63788.43402,603.0016085,15910.85314,47,0
1624,39977.83872,673.832552,19459.38817,56,0
1625,78099.46664,735.7953816,8864.929614,52,0
1626,66200.72099,645.1237308,11600.47052,61,0
1627,43290.17157,666.3905537,15924.81294,35,0
1628,69215.24543,697.6239078,27007.91831,51,1
1629,51017.83266,609.4553032,10684.05144,26,0
1630,62791.60513,668.3407022,25200.66943,45,1
1631,57270.99226,612.9754947,25022.11652,38,1
1632,37304.65018,693.2412219,14513.44425,42,0
1633,40346.75252,657.5701524,13509.23737,51,0
1634,65449.41226,664.9225907,11539.67401,56,0
1635,44978.37002,610.8700701,14658.98735,29,0
1636,43945.27305,685.351618,7966.402837,23,0
1637,35673.16131,754.2356461,14618.80491,53,0
1638,56353.98598,599.6044152,22484.40137,47,1
1639,80937.87379,633.0120496,11944.57469,63,0
1640,33987.00629,661.5803737,13796.37848,21,0
1641,50363.29185,689.3203106,6494.297629,64,0
1642,71183.30833,622.0226857,16870.31044,29,0
1643,48805.37913,508.3484855,16322.40842,25,0
1644,56785.57694,717.9594747,15318.5118,35,0
1645,34064.09708,688.025306,13915.86475,29,0
1646,56424.60646,562.8526235,13536.21041,48,0
1647,47192.83602,619.6215604,17509.50117,33,0
1648,64785.94994,728.4091215,14855.91699,44,0
1649,67810.79077,722.3898209,16574.85936,30,0
1650,88843.45463,696.9320011,16074.91409,62,0
1651,58694.4976,641.1943783,20617.13644,42,0
1652,54886.94475,654.1493709,18384.97049,59,0
1653,52915.76452,643.4537097,15964.30922,42,0
1654,44702.50561,706.4119892,22592.11015,57,0
1655,55077.25765,606.2078797,17101.34265,59,0
1656,45568.97885,609.7100173,21524.81344,40,0
1657,52526.91464,700.5137293,18034.71304,30,0
1658,69763.96303,647.7819272,5790.404605,30,0
1659,34901.86152,718.9233678,21524.17382,46,0
1660,67098.17842,616.4243897,15675.88121,45,0
1661,69756.72601,647.261082,14740.22615,48,0
1662,48228.9721,603.8793508,16406.74174,33,0
1663,18172.17651,650.3681341,13275.08419,35,0
1664,40882.67019,576.0726532,16135.1443,26,0
1665,69454.9182,625.618329,12040.61967,32,0
1666,49656.97907,578.1873068,21371.36129,39,0
1667,35010.46652,684.6961617,14432.05943,52,0
1668,42428.37618,685.829467,13087.08079,31,0
1669,62609.3004,563.4868635,10375.37092,58,0
1670,58201.00352,716.6942873,16343.87895,53,0
1671,46416.01851,774.8707563,15935.5355,22,0
1672,44497.63382,652.3003193,16942.12307,35,0
1673,44123.62776,617.944287,9863.740562,56,0
1674,36163.84723,791.2165296,6994.094006,25,0
1675,74230.63534,584.0515751,18127.95651,35,0
1676,45165.19296,651.0053233,22423.20931,63,1
1677,68257.37781,658.9811136,9868.231888,30,0
1678,72819.74078,717.257381,22947.20642,37,0
1679,64974.66347,667.9869488,16419.55529,54,0
1680,43525.69531,625.0683052,14964.68548,44,0
1681,56055.95136,602.4407815,13012.25652,30,0
1682,49637.0659,632.908909,8077.409903,50,0
1683,36444.47209,599.653632,19938.64258,23,0
1684,54865.38923,652.391266,11121.96819,57,0
1685,32314.40313,621.790191,11100.96662,23,0
1686,67815.19083,575.2981103,19959.63155,60,0
1687,43030.74054,712.7572894,5585.082767,25,0
1688,53017.39484,625.1163738,7382.010947,48,0
1689,54249.31807,586.5931598,14909.32878,64,0
1690,46116.42539,641.5870433,16466.42215,34,0
1691,58800.40702,653.4185783,17423.67324,59,0
1692,42876.44515,562.6766637,13491.00753,31,0
1693,63069.45946,666.5823834,27651.84834,28,1
1694,29810.3048,597.6421216,13860.53721,57,0
1695,51895.69369,735.5514405,13846.06924,28,0
1696,79083.93499,676.1980256,11015.06666,32,0
1697,34995.03013,630.0050005,15619.53408,35,0
1698,39833.82544,612.7416115,18074.80616,39,0
1699,57708.61774,644.7516146,21017.89027,48,0
1700,52693.72673,680.6395371,7553.578678,27,0
1701,55259.45149,648.7252936,13770.02331,60,1
1702,57337.80695,639.1420596,17233.51805,27,0
1703,59520.82203,652.9185145,17935.28767,50,0
1704,66645.49763,619.8070534,15032.74329,38,0
1705,56147.27985,632.8397037,17712.11985,44,0
1706,46381.13518,545.7103781,10955.18054,26,0
1707,60088.60552,698.6863115,22789.52716,24,0
1708,78498.22902,664.939889,19963.14051,23,0
1709,48010.4938,611.3272078,8275.361065,26,0
1710,35382.06043,744.9367491,9624.484759,46,0
1711,66606.21004,654.350824,9765.391249,64,0
1712,48194.28254,598.1928214,18389.84985,58,0
1713,17409.95681,692.8368711,8576.361168,31,0
1714,62711.32516,669.9024108,13344.87833,49,0
1715,41970.07721,669.7289993,17273.52198,40,0
1716,48642.00077,628.7122198,14669.17033,30,0
1717,54979.70496,672.5247862,16294.43758,46,0
1718,52857.4952,636.9120855,9670.986443,47,0
1719,60641.77726,677.7970726,17974.27187,34,0
1720,43467.70444,554.7527773,11933.94054,56,0
1721,57696.58697,628.3063269,13376.90163,32,0
1722,46106.79984,736.1077549,16188.65864,43,0
1723,61082.15721,611.6466272,15515.39111,41,0
1724,59230.51226,619.8080851,15119.9001,28,0
1725,35968.41947,627.6019331,11246.86589,59,0
1726,66289.73174,589.2596932,13502.25294,29,0
1727,41960.54832,539.5859612,15010.91795,44,0
1728,62120.86697,638.4706801,8124.573834,51,0
1729,55509.3097,656.7929712,12687.33517,45,0
1730,77572.75515,647.3747466,16938.3994,37,0
1731,46648.01026,642.7560719,8612.816981,62,0
1732,44760.24806,652.1520435,20782.90826,49,0
1733,49708.70591,701.1420736,21348.06631,23,0
1734,45452.30326,640.4776907,8774.24712,41,0
1735,61999.12853,621.2958711,21788.09817,28,0
1736,25755.34087,635.9437258,14282.09206,34,0
1737,34194.76371,678.967338,17092.5728,59,0
1738,33982.95618,720.6013439,12516.74474,36,0
1739,64254.61388,618.592813,19615.22414,38,0
1740,75659.20059,654.9466894,17030.47009,51,0
1741,48433.26172,666.9178721,10929.23372,31,0
1742,47467.67415,600.3710997,9173.99,58,0
1743,51050.78245,651.0208584,7698.487824,40,0
1744,67428.17454,576.7163071,15939.70888,24,0
1745,36089.70299,561.5474848,17862.35706,40,0
1746,53575.53474,668.3373204,18254.82839,51,0
1747,64627.96445,630.8062629,14410.09453,40,0
1748,57516.41255,660.1140204,9215.017722,31,0
1749,52843.72425,649.1052511,11589.62601,21,0
1750,65015.69139,601.1799976,20761.74319,64,0
1751,9451.515605,647.7372849,12576.85718,38,0
1752,60168.12979,588.3449347,15717.08815,59,0
1753,40188.86475,719.5486179,9621.747582,64,0
1754,22540.50655,582.2014828,16682.91523,53,0
1755,57668.03899,640.2107365,12711.57719,56,0
1756,70604.87818,597.8864206,20233.56357,38,0
1757,47938.27228,678.5210587,18867.78853,51,0
1758,64293.11821,633.4284314,12521.47027,55,0
1759,74184.17387,624.066664,14366.67986,59,0
1760,69723.7168,692.6600773,12244.4188,58,0
1761,74599.46794,651.4715296,7902.834017,35,0
1762,61131.91237,675.8322223,10712.78785,26,0
1763,51131.50458,600.9337032,15991.08664,28,0
1764,25970.51282,579.7591528,16626.29749,60,0
1765,46309.06268,655.3603981,15742.73952,42,0
1766,37351.30107,634.0576822,13491.33473,21,0
1767,82564.14076,681.3217336,19665.33303,33,0
1768,47361.71281,646.0045774,15317.70952,44,0
1769,51848.0721,660.253767,18516.26914,41,0
1770,58272.28064,568.8308735,6131.124339,63,0
1771,50654.0367,744.421847,-4612.001258,24,0
1772,75425.76561,641.7879007,16418.94014,27,0
1773,40660.25957,684.8793485,7876.171731,32,0
1774,52919.11183,608.1954165,13937.74149,33,0
1775,38862.94121,665.4004951,13489.51479,64,0
1776,30199.66233,584.8577618,22937.00301,36,1
1777,40823.46364,672.6033919,16999.98276,26,0
1778,49444.44804,632.2012958,15829.29513,34,0
1779,43560.46663,651.4595252,19184.95577,51,0
1780,39613.6853,684.8987015,16842.48793,56,0
1781,28905.23804,588.3729844,12711.61504,57,0
1782,48753.41641,615.7754135,20357.37965,61,0
1783,27429.19439,672.8662141,9451.249361,55,0
1784,61400.83946,754.9110737,16616.23594,30,0
1785,51236.59629,643.0958833,7262.151029,37,0
1786,28136.72751,679.5568059,16019.71929,62,0
1787,45361.86384,644.6514265,15964.94821,50,0
1788,38717.65392,747.1122797,23382.27481,64,1
1789,54787.61766,562.6389167,7175.130533,27,0
1790,70106.75669,654.7310522,11995.56412,38,0
1791,21872.41296,568.7227983,19113.41213,39,0
1792,51725.39119,524.6714215,16676.58628,35,0
1793,47598.00807,664.8731027,15901.52526,59,0
1794,60070.10115,656.9748898,10219.32149,64,0
1795,53197.94942,635.7581531,12045.90826,42,0
1796,38720.46002,644.6902955,21225.20504,59,0
1797,45214.19097,804.9149717,14742.45403,62,0
1798,38059.61215,637.0912431,16876.79848,50,0
1799,66140.10708,675.5062181,14424.05836,40,0
1800,50319.67473,617.531759,9084.572424,52,0
1801,78517.86029,664.7616288,19669.05213,62,0
1802,49090.08779,638.0883162,17516.16192,45,0
1803,39373.8985,629.4740759,26528.18419,43,1
1804,27294.28411,740.9449266,9922.093102,25,0
1805,22952.90486,708.8592482,19112.86461,61,0
1806,26237.96085,656.8373324,8442.28017,50,0
1807,54006.89977,534.7894032,15786.73284,59,0
1808,57630.87535,631.9495388,19882.53295,47,0
1809,26282.13947,785.1513782,4639.32442,62,0
1810,63425.57471,638.4669167,13975.33763,57,0
1811,42754.08422,705.1608786,12183.95133,27,0
1812,52201.89518,722.0971201,11490.21351,25,0
1813,74183.30942,660.9481958,16926.06326,35,0
1814,63452.58974,607.9089184,20603.42853,62,0
1815,45972.04028,528.2343834,14333.60642,28,0
1816,36632.11662,684.2081604,16027.43214,29,0
1817,17722.76898,609.2621999,15571.54377,31,0
1818,39212.70021,658.8075226,15009.01753,42,0
1819,46833.04642,587.508983,9553.286811,54,0
1820,35192.30709,636.738123,20542.22301,55,0
1821,48031.14549,651.6859527,16475.97684,33,0
1822,51152.77824,663.4296791,16974.40745,31,0
1823,46627.16027,594.2588906,10967.45185,52,0
1824,40249.96129,709.8455474,12703.89801,62,0
1825,52529.82008,620.1552608,14119.32901,35,0
1826,56629.10974,566.276527,7329.376533,58,0
1827,33644.01384,644.548829,6559.828374,21,0
1828,71163.9857,651.7187655,11996.26035,44,0
1829,48521.17802,658.0294717,17612.60383,63,0
1830,50282.74434,718.1066202,11734.31305,60,0
1831,60623.21635,638.1775582,9905.974012,42,0
1832,53498.24197,644.0190188,10926.57173,23,0
1833,64297.04951,594.8407809,12723.28788,34,0
1834,54306.86248,691.0276751,13230.70519,22,0
1835,40813.43938,659.2154532,25827.60726,52,1
1836,55422.55288,628.9986136,20273.10314,58,0
1837,32844.10689,554.7662653,20123.87056,53,0
1838,51628.39559,722.2206098,20842.90182,62,0
1839,49501.55014,588.6160018,10005.89565,26,0
1840,46878.24714,620.4360995,8888.176925,61,0
1841,48071.93733,667.9172256,9465.648542,59,0
1842,21772.26432,590.1721036,21672.53067,45,1
1843,41769.12638,575.3245111,12264.04106,54,0
1844,51392.67352,543.8026209,8743.219089,31,0
1845,52397.84588,686.0498476,12845.019,57,0
1846,34584.87289,622.7406878,13806.97234,61,0
1847,68985.61761,796.3635046,16342.06637,27,0
1848,37007.37728,600.2822467,16254.7551,42,0
1849,64541.85801,603.9274488,10859.09718,59,0
1850,56407.91543,621.7303515,18428.28196,30,0
1851,40306.59035,662.1567328,11804.03233,41,0
1852,76629.66339,626.4898331,14218.61832,26,0
1853,32095.44752,680.6166107,18433.87035,21,0
1854,63787.3126,601.0705805,11790.89298,54,0
1855,65008.73477,580.9204141,12153.24288,34,0
1856,39940.69686,560.089263,17958.34025,56,0
1857,70886.9795,538.8212916,10711.33412,47,0
1858,46249.30228,624.096549,13076.03988,29,0
1859,54330.40444,634.9509844,17778.71089,26,0
1860,53904.82758,618.4281486,25270.46221,51,1
1861,47985.36888,712.1702899,18027.02252,37,0
1862,62162.1241,711.4015105,17363.19881,63,0
1863,61902.33081,633.2598506,17654.00792,56,0
1864,23772.0204,560.3039443,9634.04863,41,0
1865,69565.10364,621.6647446,15577.98369,47,0
1866,25062.62018,620.0089303,14851.16756,61,0
1867,65488.19307,617.1432519,16607.9227,48,0
1868,66900.57705,615.1140548,15582.54026,36,0
1869,33635.50355,617.3268552,16898.49839,55,0
1870,43837.78568,630.6729192,13442.66403,56,0
1871,33414.42997,618.2229451,15293.04459,55,0
1872,46776.18455,660.4161254,8860.85717,39,0
1873,45379.48574,668.0184358,13400.46361,41,0
1874,61694.90798,604.4677456,21954.16774,53,0
1875,69654.63119,713.5532663,16594.0417,43,0
1876,70935.25716,600.9968849,14895.39481,26,0
1877,41567.4796,569.1099693,24480.61638,52,1
1878,46861.67189,669.0389036,8195.825108,42,0
1879,24748.42712,609.1295933,9452.722223,23,0
1880,37911.949,666.0645735,23563.55706,55,1
1881,64472.7745,529.8165699,15229.80468,36,0
1882,74233.74235,719.6227971,13787.08482,62,0
1883,31484.76692,683.6146704,9003.978375,45,0
1884,41113.03611,574.9761725,17238.48133,37,0
1885,49603.91365,576.0611438,17722.29935,59,0
1886,54202.41738,733.6132952,9527.528196,33,0
1887,37855.9472,613.1310048,14298.62207,48,0
1888,56360.91567,608.2907576,13322.42084,31,0
1889,42892.40979,536.6973953,16279.88573,30,0
1890,49783.21594,632.4610897,9403.748789,59,0
1891,58194.26372,638.6140193,21259.73727,44,0
1892,50096.33405,685.7746548,19579.11891,58,0
1893,43454.21164,580.0460786,13184.12221,44,0
1894,48355.85294,573.9856604,13917.90644,53,0
1895,48674.55561,672.5481317,14317.88925,37,0
1896,44449.83455,700.3365036,11108.45723,64,0
1897,46118.05906,571.4423824,12782.85291,56,0
1898,73979.70756,704.0757043,13648.64816,55,0
1899,58413.79172,651.8770921,23064.34185,26,0
1900,45567.79523,704.590267,19733.09154,36,0
1901,60454.31607,646.4889819,19673.27354,48,0
1902,44992.70765,523.8861041,16849.62807,61,0
1903,67596.86956,642.4016309,9413.364955,52,0
1904,55544.63288,703.0071909,14792.54448,46,0
1905,48390.46784,605.312699,19852.4423,31,0
1906,56715.75389,630.6017516,8708.676853,45,0
1907,26436.85772,641.1933248,18182.76603,51,0
1908,33098.48797,505.024306,26613.04613,41,1
1909,32091.1249,733.5673788,20309.08323,23,0
1910,52144.14642,604.931216,22070.14568,32,0
1911,75987.72499,675.2867716,16091.69375,60,0
1912,83469.50219,645.6649432,19839.65974,61,0
1913,59570.76652,712.8809528,11410.73393,45,0
1914,57512.66712,670.3028061,18979.31906,37,0
1915,22984.13399,638.2537864,18271.94067,58,0
1916,41859.893,605.3242454,16449.55587,56,0
1917,38183.24372,689.8925351,21580.0371,56,0
1918,40687.28603,556.3279348,12306.07581,39,0
1919,47477.84272,682.294521,14064.71242,64,0
1920,42918.64133,595.0477624,15477.31021,22,0
1921,20310.50284,712.6141831,9851.945145,37,0
1922,61218.65384,658.0649771,16134.65972,50,0
1923,33908.85461,682.2061884,6405.347935,30,0
1924,53588.70296,654.0994407,20234.77267,55,0
1925,81111.24005,562.3811452,15233.18683,56,0
1926,36209.23113,606.9635418,12395.53548,53,0
1927,12045.68716,683.6194669,10828.13194,21,0
1928,45709.93667,658.3327909,13827.10485,38,0
1929,66514.39452,709.0494953,18441.29855,24,0
1930,79375.21181,670.1637282,17738.69489,47,0
1931,31556.75608,601.6649055,11472.31026,45,0
1932,57450.48835,610.1967931,10769.80164,48,0
1933,43020.34315,655.1458695,18284.49353,42,0
1934,48410.77469,534.2977967,11388.26298,62,0
1935,89665.15021,733.6720943,15299.54887,45,0
1936,27455.44507,672.0873368,15618.77321,37,0
1937,53806.09492,711.3517299,16560.31066,64,0
1938,57015.39758,570.969803,19291.35215,32,0
1939,66286.79487,712.228258,8685.185316,36,0
1940,51469.7473,761.5749456,5444.203374,57,0
1941,54620.75809,583.9560822,12162.76359,36,0
1942,44125.27149,688.5700897,24007.64204,37,1
1943,54036.90412,650.0554972,25110.8705,51,1
1944,44852.11587,572.7783076,24155.88568,35,1
1945,59323.57835,674.6441986,14035.09316,33,0
1946,44455.84496,691.6801602,6089.42459,60,0
1947,55656.50591,619.9436724,3284.804492,47,0
1948,49561.05779,708.295826,11929.80919,41,0
1949,66890.75376,566.6618297,14009.63185,22,0
1950,49229.09415,575.2621927,21503.12701,28,0
1951,23404.51298,656.8298698,19339.0273,62,0
1952,68928.82251,651.2692639,16137.02539,27,0
1953,36414.01549,614.1713256,10550.77615,30,0
1954,40193.50492,690.4797218,10196.10221,24,0
1955,41065.08059,676.5447157,16270.63844,63,0
1956,70616.5714,692.9069535,18485.25489,61,0
1957,17964.88679,643.8431782,16959.40631,56,0
1958,97066.228,680.1290134,9827.010202,55,0
1959,65840.85214,627.7174848,18253.33814,63,0
1960,53348.58371,752.6909345,17129.55484,23,0
1961,49176.58999,609.3727115,9646.667969,38,0
1962,54283.31112,755.2648715,11078.39515,63,0
1963,57816.83643,651.7443974,18442.47987,44,0
1964,59678.23379,581.2244555,13827.46232,52,0
1965,58334.06699,718.4039675,22945.73651,54,0
1966,51343.71022,656.2950694,17505.64638,22,0
1967,47039.9237,692.5562049,12566.84406,22,0
1968,47730.90075,711.1927959,14948.972,30,0
1969,47076.37579,666.8977777,15316.91696,43,0
1970,67006.55145,620.3879578,11358.04843,35,0
1971,58903.35083,698.7856689,10437.05901,32,0
1972,5894.17048,650.0377754,18506.94947,63,0
1973,59838.51165,684.2928909,19226.36649,37,0
1974,52921.04292,542.3134713,18018.90735,38,0
