Simulated Returns,Simulated Index Values
-0.0147,5800.45
0.0686,6304.4
-0.072,5477.46
0.0171,5988.13
-0.0338,5690.83
0.0248,6034.24
-0.0453,5625.77
-0.0191,5775.3
0.0204,6008.04
0.024,6029.78
-0.0079,5840.33
0.0083,5935.75
-0.0251,5740.63
-0.0377,5668.84
0.0216,6015.29
0.0529,6206.13
-0.0202,5769.12
-0.0391,5660.92
-0.0083,5838.17
-0.0228,5753.93
-0.024,5746.89
-0.0517,5590.15
0.0939,6466.03
-0.0576,5557.21
0.0422,6140.23
-0.0161,5792.66
-0.0357,5680.13
0.0256,6039.18
-0.0129,5811.02
0.0149,5974.65
-0.079,5439.3
-0.0298,5713.92
0.0128,5962.36
0.0039,5909.74
-0.0028,5870.38
-0.0906,5376.49
0.0187,5997.85
0.0234,6025.65
0.014,5969.27
0.0013,5894.24
-0.0604,5541.45
-0.048,5610.4
0.0212,6012.74
-0.0415,5647.47
-0.0451,5627.18
-0.1075,5286.44
-0.0234,5750.62
0.048,6176.12
-0.0298,5713.91
0.0312,6073.02
0.0285,6056.69
-0.0095,5830.92
-0.0606,5540.6
0.0435,6148.24
0.0393,6122.67
0.0281,6054.51
-0.0155,5795.9
-0.0114,5819.54
0.0173,5989.19
-0.0139,5805.44
0.0618,6261.55
-0.0662,5509.27
0.0107,5949.65
-0.0185,5778.77
0.0286,6057.14
-0.0437,5635.1
0.0519,6199.9
0.0647,6280.25
0.035,6096.53
-0.0023,5873.05
-0.0595,5546.54
-0.0253,5739.35
-0.0882,5389.57
0.0351,6096.96
-0.003,5868.76
-0.0197,5771.62
-0.0149,5799.38
-0.0292,5717.27
-0.058,5554.75
0.0176,5991.27
-0.0281,5723.53
-0.0901,5379.28
0.0275,6050.63
-0.0061,5850.85
-0.0074,5842.97
-0.0211,5763.88
0.0343,6091.74
0.0085,5936.68
0.0011,5893.12
0.0742,6339.83
0.0475,6173.14
-0.0149,5799.59
-0.054,5576.91
-0.0847,5408.22
-0.0462,5620.67
0.0065,5925.22
-0.068,5499.53
0.0211,6012.07
0.031,6071.82
0.0382,6115.82
-0.0046,5859.72
-0.0349,5684.9
0.0124,5960.09
-0.0283,5722.45
-0.0615,5535.45
-0.0326,5698.0
0.0211,6012.17
-0.0312,5706.0
0.0399,6126.13
0.0305,6068.6
-0.0106,5824.48
0.0115,5954.6
-0.0433,5637.01
-0.046,5621.89
0.0333,6085.85
-0.0122,5815.15
-0.0083,5838.0
-0.052,5588.0
0.0712,6320.74
-0.0571,5559.8
0.0334,6086.53
0.0175,5990.61
0.0107,5949.98
0.0484,6178.21
-0.0452,5626.38
-0.05,5599.56
0.0364,6104.68
-0.0226,5754.95
0.0436,6148.87
0.0301,6066.29
-0.0055,5853.98
0.0368,6107.35
0.0337,6088.15
0.0059,5921.1
-0.0358,5679.74
0.0059,5921.45
-0.0119,5816.92
0.0058,5920.51
-0.0133,5808.55
0.0621,6263.79
-0.064,5521.48
-0.0247,5742.91
-0.0109,5822.75
-0.0397,5657.18
0.0235,6026.54
-0.0603,5541.91
-0.0463,5620.09
-0.0132,5809.61
-0.0296,5714.63
0.0233,6025.24
0.0529,6206.04
-0.0412,5649.04
0.0337,6088.05
-0.0119,5816.8
-0.0549,5572.27
0.0334,6086.19
0.0199,6004.79
0.0515,6197.58
-0.0389,5662.17
-0.0282,5723.05
0.0661,6289.0
-0.0011,5880.22
-0.0156,5795.19
0.0047,5914.02
0.0222,6018.66
0.0309,6071.27
-0.0944,5356.19
0.0378,6113.04
-0.0531,5582.03
-0.0355,5681.06
0.0728,6331.07
-0.0647,5517.75
-0.0165,5790.14
-0.0224,5756.32
-0.0432,5637.67
-0.0333,5693.7
-0.0094,5831.19
-0.0421,5644.15
0.0352,6097.62
0.0181,5993.88
0.0464,6165.99
-0.0301,5712.09
-0.0014,5878.3
0.0259,6040.93
-0.0336,5691.8
0.0396,6124.62
0.0234,6026.05
-0.0627,5528.92
0.0235,6026.46
-0.0173,5785.7
-0.007,5845.2
0.0209,6010.78
0.0068,5926.44
0.0975,6489.66
-0.0689,5494.58
-0.0424,5642.17
-0.0894,5382.89
-0.0348,5685.09
0.0076,5931.45
-0.0052,5856.02
-0.0808,5429.8
0.0258,6040.34
-0.0493,5603.16
0.0781,6364.75
-0.0286,5720.33
0.0122,5959.08
-0.0368,5673.74
-0.0502,5598.08
-0.0153,5797.28
0.0651,6282.47
-0.0606,5540.29
0.0158,5980.37
0.0148,5974.49
0.0469,6169.41
0.0252,6036.64
0.0161,5981.86
0.0121,5958.45
-0.0428,5639.67
0.0243,6031.16
-0.0041,5862.64
0.0436,6148.62
-0.0395,5658.59
-0.0092,5832.75
-0.035,5684.09
0.0717,6323.91
-0.0658,5511.88
-0.022,5758.47
0.0208,6010.47
0.0154,5977.62
-0.0271,5728.99
-0.0205,5766.97
-0.0041,5862.65
0.0178,5992.29
0.0335,6086.82
-0.0144,5802.54
-0.0728,5473.18
-0.0123,5814.82
-0.0096,5830.5
0.0001,5887.02
-0.0647,5517.75
0.0131,5963.93
-0.0268,5730.69
-0.0268,5731.11
0.0213,6013.25
0.013,5963.57
-0.0288,5719.45
0.0173,5989.2
0.0926,6457.84
0.0364,6104.75
0.0175,5990.41
0.053,6207.07
-0.0618,5533.7
-0.0449,5628.07
-0.0315,5704.25
-0.0204,5767.47
-0.0249,5741.96
0.0135,5966.67
0.0131,5963.88
-0.0356,5680.79
0.0604,6253.02
-0.0649,5516.76
0.0861,6416.05
-0.0458,5622.85
0.0076,5931.23
0.0214,6014.09
-0.055,5571.46
-0.0732,5471.03
0.001,5892.44
-0.0493,5603.32
-0.038,5667.22
0.0099,5945.31
-0.0329,5695.9
-0.0588,5550.19
-0.0475,5613.74
0.0236,6027.32
0.0078,5932.66
-0.0221,5757.92
-0.0204,5767.56
0.003,5904.47
-0.0671,5504.69
0.0899,6440.42
-0.0101,5827.13
-0.0169,5787.66
0.0308,6070.45
-0.0749,5461.8
0.0383,6116.27
0.0373,6110.0
-0.0023,5873.14
-0.0125,5813.65
-0.0053,5855.56
0.1051,6538.68
-0.0336,5692.13
-0.0385,5664.07
0.022,6017.61
0.0293,6061.64
0.0334,6086.37
-0.0114,5819.57
-0.0057,5853.0
-0.0313,5705.4
-0.0064,5848.77
-0.0989,5332.46
-0.0346,5686.13
0.0424,6141.37
0.0342,6091.29
-0.0127,5812.15
0.0221,6017.98
0.016,5981.7
-0.0787,5441.2
-0.0357,5680.16
0.0423,6140.77
-0.0093,5831.91
0.0104,5948.29
0.075,6345.14
-0.0491,5604.44
-0.0107,5823.74
-0.0278,5725.21
0.0459,6162.94
-0.0782,5443.69
-0.002,5874.59
-0.0493,5603.43
0.0237,6027.83
-0.0092,5832.58
-0.0176,5784.1
-0.0353,5682.52
0.025,6035.78
0.0172,5988.55
-0.0132,5809.17
-0.0414,5647.97
-0.0676,5501.73
0.0939,6465.9
0.0377,6112.61
-0.0326,5697.5
-0.0127,5812.15
0.001,5892.28
-0.0439,5633.54
-0.0016,5876.86
0.0539,6212.57
0.0129,5963.04
0.0235,6026.38
0.042,6139.19
-0.0342,5688.41
-0.0802,5432.81
0.0531,6207.55
-0.0156,5795.64
0.0236,6027.4
-0.0027,5870.59
-0.0858,5402.44
0.031,6071.86
0.0208,6010.02
-0.0437,5634.82
0.0504,6190.54
-0.033,5695.2
-0.0969,5343.1
-0.0199,5770.44
0.0724,6328.64
0.0317,6076.16
0.0293,6061.41
0.052,6200.96
-0.0281,5723.38
-0.0093,5832.0
-0.0674,5502.83
-0.067,5504.93
0.0042,5911.11
-0.0305,5709.81
-0.0367,5674.63
-0.0471,5615.74
-0.0126,5812.98
-0.0213,5762.49
-0.0071,5844.73
0.1197,6634.82
-0.0336,5692.11
-0.0511,5593.52
-0.0318,5702.02
-0.0214,5761.84
-0.0018,5876.13
0.016,5981.69
-0.0347,5685.85
-0.006,5851.57
-0.0248,5742.51
0.005,5915.81
-0.0424,5642.15
0.023,6023.32
-0.046,5621.7
-0.0035,5866.26
-0.0241,5746.11
0.011,5951.49
-0.0396,5657.82
0.0339,6089.69
0.039,6120.5
0.0052,5917.47
-0.0019,5875.29
0.0469,6169.3
-0.0902,5378.69
0.042,6139.06
-0.0495,5602.08
-0.0457,5623.76
-0.0108,5823.08
0.0574,6234.27
-0.0496,5601.82
0.0261,6042.35
-0.0099,5828.68
0.0225,6020.6
-0.0003,5884.77
-0.0237,5748.88
-0.0112,5821.15
0.0353,6098.06
-0.0375,5669.73
-0.0176,5783.91
0.0191,5999.93
-0.02,5769.76
0.0048,5914.88
-0.0897,5381.78
-0.0347,5685.86
0.0146,5972.96
0.0035,5906.95
0.0034,5906.8
-0.0155,5795.96
0.0595,6247.47
-0.0493,5603.23
-0.0689,5494.83
0.0004,5888.69
-0.0156,5795.29
0.0113,5953.58
-0.0639,5522.16
0.0434,6147.51
-0.0183,5779.78
-0.0059,5852.19
0.0142,5970.69
0.0546,6216.79
0.0009,5891.6
0.0662,6289.4
0.0039,5909.33
0.0022,5899.52
0.0182,5994.6
-0.0178,5782.55
0.0119,5957.23
0.0546,6217.2
-0.0135,5807.67
0.0156,5979.35
-0.0196,5772.49
-0.0185,5778.71
-0.0568,5561.56
-0.0207,5765.99
0.1013,6514.05
-0.0354,5682.07
-0.123,5205.41
-0.0614,5535.86
0.0102,5946.64
0.0356,6099.83
0.0298,6064.49
0.0114,5953.8
0.0959,6479.18
-0.0916,5371.21
0.0264,6043.94
0.0273,6049.73
0.052,6200.47
-0.0053,5855.4
-0.0051,5856.51
0.0658,6286.96
-0.0005,5883.39
0.0047,5914.14
-0.0423,5642.7
0.002,5898.2
-0.0035,5866.11
0.0468,6168.54
0.0202,6006.8
0.029,6059.8
-0.0202,5768.77
0.052,6200.72
-0.0152,5797.63
-0.0136,5807.16
0.0045,5913.31
-0.0297,5714.17
0.0622,6264.37
0.0702,6314.85
-0.0099,5828.32
0.0432,6146.36
-0.0119,5817.12
-0.0274,5727.3
-0.0295,5715.26
-0.0397,5657.22
-0.0614,5536.15
-0.0405,5653.12
0.0118,5956.52
-0.0246,5743.37
-0.0492,5604.03
-0.0166,5789.9
0.012,5957.46
-0.0358,5679.61
0.0134,5965.71
0.0643,6277.72
0.0108,5950.63
-0.0411,5649.63
0.021,6011.74
-0.0516,5590.23
0.0057,5920.45
-0.0373,5671.06
-0.0597,5545.19
-0.0832,5416.37
-0.0992,5330.37
0.0623,6265.14
0.0458,6162.48
-0.0579,5555.3
-0.0092,5832.75
0.0171,5988.16
-0.0099,5828.65
0.0206,6009.31
-0.0088,5834.93
-0.0456,5624.4
0.0164,5983.84
0.0113,5953.44
0.0133,5965.65
-0.0603,5542.1
-0.0419,5645.25
-0.0008,5881.95
-0.0304,5710.23
0.0329,6083.65
0.0386,6118.17
-0.0078,5841.09
0.0103,5947.75
0.0097,5944.0
0.0233,6025.6
0.0583,6240.22
-0.0252,5740.19
-0.0043,5861.31
-0.0411,5649.76
-0.0395,5658.61
0.002,5898.57
-0.0186,5777.82
-0.117,5236.54
0.0768,6356.49
0.0244,6032.18
-0.0584,5552.51
-0.0407,5651.73
0.0149,5974.86
0.0717,6323.91
0.0159,5981.13
0.0184,5995.91
-0.036,5678.66
0.0426,6142.95
0.0353,6098.28
-0.1137,5253.98
0.0453,6159.43
0.0073,5929.55
-0.0095,5831.09
-0.017,5787.36
0.0273,6049.77
0.0217,6015.4
-0.0732,5471.05
-0.012,5816.41
0.0042,5911.6
0.0196,6003.08
0.0726,6329.87
-0.011,5822.24
-0.0577,5556.43
-0.0408,5651.4
0.0276,6051.3
-0.0008,5881.95
-0.0322,5700.16
0.0103,5947.64
-0.0449,5627.87
-0.0749,5461.53
0.0124,5960.14
-0.0567,5562.21
0.0132,5964.98
0.0176,5990.97
-0.0262,5734.61
-0.0292,5716.92
-0.0273,5728.12
0.0631,6270.2
0.1018,6517.57
-0.0193,5774.26
0.0163,5983.36
-0.0678,5500.59
0.0279,6052.84
-0.0507,5595.79
-0.0099,5828.4
0.0453,6159.3
0.028,6053.79
-0.0105,5825.11
-0.0433,5637.07
-0.0025,5871.7
0.0013,5894.29
-0.0817,5424.85
-0.0567,5562.11
-0.0175,5784.63
0.0068,5926.88
-0.0506,5596.11
0.0486,6179.88
0.0061,5922.38
0.0039,5909.76
-0.0806,5430.6
-0.027,5729.62
-0.0146,5801.03
-0.0074,5842.87
0.0247,6033.63
-0.01,5827.71
0.0362,6103.32
0.0137,5967.62
-0.0179,5782.06
0.0237,6027.96
-0.0044,5860.69
-0.0097,5829.91
0.0951,6474.02
0.0456,6161.03
-0.0374,5670.42
-0.0318,5702.43
-0.0391,5661.02
-0.0674,5503.09
0.0275,6050.88
0.0347,6094.43
0.0154,5978.02
-0.0131,5810.06
0.0317,6076.06
0.052,6201.04
0.0806,6380.67
0.0343,6092.1
0.0384,6116.73
-0.0012,5879.28
-0.0639,5522.4
-0.043,5638.92
0.04,6126.81
0.0458,6162.24
-0.0489,5605.9
-0.0195,5772.61
-0.0087,5835.81
-0.0681,5498.84
-0.0624,5530.64
-0.0182,5780.51
-0.0259,5736.21
0.0288,6058.8
0.0312,6073.23
-0.0175,5784.71
-0.0488,5606.13
0.0619,6262.58
0.0201,6006.2
0.0035,5907.25
0.0178,5992.26
-0.0183,5779.69
-0.0387,5663.11
-0.0274,5727.2
-0.0136,5807.02
0.0318,6076.93
-0.0492,5603.83
-0.0326,5698.02
-0.0123,5814.63
0.0497,6186.23
0.0221,6018.14
-0.0283,5722.15
0.0218,6016.4
-0.0242,5745.59
-0.0352,5683.01
0.026,6041.46
-0.0292,5717.33
0.0333,6085.61
0.0311,6072.47
-0.0498,5600.57
-0.0337,5691.3
0.0163,5983.08
-0.0317,5702.98
-0.0366,5675.2
0.0031,5904.67
-0.006,5851.41
0.0112,5953.07
-0.0258,5736.73
-0.0521,5587.47
0.0209,6010.7
0.0163,5983.47
-0.0646,5518.18
-0.0236,5749.35
-0.0269,5730.15
-0.0025,5871.63
0.0198,6004.12
0.0471,6170.57
-0.0733,5470.55
0.0018,5897.01
0.0048,5914.65
-0.0027,5870.6
-0.0289,5719.14
0.0431,6146.04
-0.0442,5632.27
-0.0384,5664.54
0.0058,5920.95
-0.0204,5767.94
-0.0028,5869.87
-0.0473,5614.61
-0.0868,5397.27
0.0228,6022.48
-0.0067,5847.0
-0.0035,5865.9
0.0494,6184.94
-0.0041,5862.42
0.0629,6268.89
0.041,6133.13
-0.0277,5725.93
0.0076,5931.34
-0.0511,5593.15
-0.0265,5732.66
-0.007,5845.29
0.0649,6281.3
0.0158,5980.18
0.0057,5920.0
0.0193,6001.15
-0.0173,5785.4
0.0421,6139.81
-0.0558,5567.02
-0.0297,5714.06
-0.0101,5827.2
-0.0288,5719.7
0.0262,6042.58
0.01,5945.5
0.0729,6331.79
0.0084,5935.98
0.0211,6012.19
0.037,6108.41
-0.0065,5848.42
0.0429,6144.47
-0.0357,5680.26
0.0164,5983.81
-0.0306,5708.91
-0.0133,5809.05
0.0095,5942.84
0.0505,6191.19
-0.0341,5689.33
-0.0404,5653.65
0.0341,6090.48
-0.0429,5639.6
0.0156,5978.87
-0.0136,5807.17
-0.0177,5783.32
-0.0052,5856.1
0.0357,6100.52
-0.0067,5847.37
0.0234,6026.0
0.0184,5995.84
0.0191,6000.09
0.033,6084.22
0.0542,6214.32
-0.0096,5830.51
0.0089,5939.17
-0.0507,5595.77
0.0531,6207.77
0.0183,5994.97
0.0024,5900.79
-0.0879,5390.97
-0.0576,5557.22
-0.0498,5600.67
-0.0369,5673.38
-0.0143,5802.94
-0.0011,5880.13
-0.0398,5656.71
0.0268,6046.28
0.0467,6167.87
0.0403,6128.87
0.0485,6178.99
-0.0213,5762.66
0.0068,5926.76
0.0652,6283.45
-0.0632,5526.3
0.0674,6296.92
0.0228,6022.53
-0.0481,5610.19
-0.0316,5703.52
0.0262,6042.69
0.0221,6018.06
0.0059,5921.32
0.0375,6111.6
0.0168,5986.28
-0.0188,5776.68
-0.0608,5539.26
0.0084,5936.19
0.0254,6038.02
0.0064,5924.24
-0.0154,5796.61
-0.0429,5639.59
-0.0547,5572.93
-0.0607,5539.87
0.0556,6222.93
-0.0261,5734.7
0.0121,5958.47
0.04,6126.49
0.001,5892.41
-0.0475,5613.76
0.0382,6115.89
-0.0161,5792.72
-0.0036,5865.38
0.0663,6290.23
0.0253,6037.32
0.0111,5952.13
0.0316,6075.26
-0.1015,5318.27
0.0094,5941.92
-0.0003,5884.87
-0.0053,5855.66
-0.0603,5541.83
-0.0061,5850.79
0.0043,5911.94
0.0611,6257.71
0.0106,5949.02
-0.0126,5813.05
0.0423,6141.03
0.0037,5908.42
0.0389,6119.96
-0.0205,5766.84
-0.0065,5848.27
-0.0138,5805.71
-0.0581,5554.56
0.0131,5964.07
-0.0178,5782.46
0.0469,6169.49
0.0238,6028.23
-0.0685,5496.66
-0.0377,5668.75
0.0036,5907.82
0.0097,5943.64
-0.0424,5642.37
-0.0723,5475.78
0.065,6282.13
0.0542,6214.24
-0.0353,5682.31
0.0131,5964.39
-0.0449,5628.23
0.0897,6438.83
0.0507,6192.63
-0.0392,5660.23
-0.0459,5622.61
0.0621,6263.59
0.0041,5910.88
0.0147,5973.91
-0.0595,5546.42
0.0011,5893.14
-0.0137,5806.19
-0.0077,5841.16
0.0162,5982.63
0.0348,6094.79
-0.0102,5826.77
0.0353,6098.36
-0.063,5527.26
0.0376,6112.36
0.0053,5917.81
-0.0457,5623.71
-0.0286,5720.67
-0.0362,5677.44
0.037,6108.36
0.0157,5979.79
0.0011,5892.85
0.0003,5888.53
-0.0081,5838.79
0.05,6188.62
-0.0372,5671.79
-0.0116,5818.75
0.0517,6198.75
-0.0303,5710.87
-0.0019,5875.31
-0.0055,5854.26
0.029,6060.02
0.0461,6164.01
0.0222,6018.59
0.0296,6063.43
-0.0126,5812.87
0.0128,5962.58
-0.052,5588.17
-0.0043,5861.31
0.0066,5925.54
-0.0397,5657.63
-0.0371,5671.89
-0.0411,5649.48
-0.0048,5858.34
0.029,6059.96
-0.0325,5698.06
0.019,5999.44
-0.0409,5650.84
0.0425,6141.89
0.0567,6229.68
-0.0284,5721.54
-0.0017,5876.41
0.052,6200.9
-0.0045,5860.04
-0.0412,5648.76
0.058,6238.01
-0.0079,5840.36
-0.1015,5318.62
-0.0482,5609.72
0.0849,6407.99
0.0183,5995.14
0.0609,6256.35
0.0619,6262.27
0.0475,6172.61
-0.0168,5788.77
-0.0258,5736.85
-0.0428,5639.79
-0.04,5655.89
-0.0153,5797.02
-0.0034,5866.31
0.026,6041.65
-0.0286,5720.5
-0.0021,5874.03
0.0091,5940.46
0.0279,6053.23
0.0187,5997.95
0.0318,6076.74
-0.0024,5872.2
-0.008,5839.62
-0.0023,5872.99
0.0234,6025.85
-0.0968,5343.27
-0.0293,5716.49
-0.042,5644.65
0.0043,5911.9
0.0317,6076.28
-0.0015,5877.9
0.0701,6314.29
-0.047,5616.45
-0.0117,5817.98
-0.01,5828.26
-0.0527,5584.37
0.0161,5982.16
-0.0024,5872.71
0.0078,5932.43
0.0081,5934.35
0.0194,6001.62
-0.1199,5221.33
0.0516,6198.05
-0.0902,5378.75
-0.0512,5592.93
0.0876,6425.2
0.0661,6288.84
-0.0388,5662.76
-0.0479,5611.4
0.0716,6323.78
-0.0207,5765.92
0.031,6072.04
-0.0266,5732.24
-0.0042,5861.79
0.0072,5928.97
0.0379,6113.97
0.0241,6030.24
0.0117,5955.85
-0.0345,5686.88
-0.0056,5853.44
-0.0798,5434.84
-0.0042,5861.73
-0.0287,5719.74
-0.0182,5780.51
0.0309,6071.28
0.0238,6028.55
0.0028,5902.85
0.0038,5908.89
-0.0192,5774.78
0.014,5969.77
-0.0792,5438.58
0.0226,6020.95
-0.0064,5848.9
0.0475,6172.95
-0.0063,5849.68
-0.0293,5716.4
-0.037,5672.73
0.0146,5973.19
-0.0021,5874.04
0.0614,6259.41
-0.0238,5748.13
0.048,6175.81
-0.0527,5584.25
-0.0838,5413.12
-0.0643,5519.97
-0.1109,5268.69
-0.0239,5747.4
-0.0107,5823.92
0.0216,6014.88
0.0093,5941.64
-0.0804,5431.85
-0.0358,5679.66
0.0001,5887.11
0.0161,5982.22
0.0307,6070.36
-0.0063,5849.6
-0.0263,5733.9
0.0008,5891.41
0.0168,5986.52
-0.0492,5604.11
0.0279,6052.93
-0.0264,5733.12
-0.0187,5777.73
0.0055,5919.16
0.0189,5999.03
0.073,6332.65
-0.0432,5637.4
-0.0238,5748.23
0.0294,6062.29
0.0371,6108.9
0.0112,5952.85
-0.0085,5836.93
-0.022,5758.61
0.0116,5955.49
0.0513,6196.46
0.0413,6134.56
-0.0314,5704.57
0.0457,6161.55
0.0308,6070.88
-0.0139,5805.38
-0.0621,5532.17
-0.0437,5634.82
0.0204,6008.16
-0.0066,5847.96
-0.0146,5801.02
0.0109,5950.91
-0.0166,5789.74
0.008,5933.76
0.0029,5903.71
-0.0262,5734.48
-0.0209,5764.93
-0.0304,5710.57
-0.0219,5759.2
0.0105,5948.89
0.041,6132.78
0.0625,6266.36
-0.0386,5663.93
0.0689,6306.12
-0.0499,5600.18
0.0118,5956.21
-0.0371,5672.43
0.0223,6019.39
-0.0572,5559.51
-0.004,5862.76
0.0199,6004.94
0.0581,6238.62
-0.0198,5771.17
-0.0025,5871.72
0.0442,6152.45
0.0127,5961.5
-0.0434,5636.58
-0.0175,5784.27
-0.0286,5720.36
-0.0519,5588.98
-0.0585,5551.94
-0.0235,5749.75
0.0417,6137.02
-0.0111,5821.82
-0.0218,5759.49
-0.0172,5786.33
0.013,5963.71
-0.0324,5698.72
0.0683,6302.38
0.0074,5930.22
0.0235,6026.26
-0.001,5880.92
0.037,6108.56
0.0333,6085.76
-0.0188,5777.05
-0.0632,5526.03
-0.0046,5859.71
0.0097,5943.87
-0.0112,5820.87
-0.0363,5676.65
0.0586,6241.78
0.0168,5985.99
0.0386,6118.15
0.0212,6012.78
-0.0296,5714.82
0.0731,6332.93
0.0739,6338.32
-0.0427,5640.74
-0.0958,5348.99
-0.0696,5490.52
-0.0274,5727.54
-0.0407,5651.72
-0.0037,5864.75
-0.0058,5852.34
0.0549,6218.86
0.0591,6244.81
0.089,6434.26
0.0974,6488.63
0.0148,5974.48
-0.0043,5861.12
-0.0123,5814.67
-0.0654,5514.04
-0.0515,5591.26
0.0539,6212.52
-0.0429,5639.13
0.0096,5943.2
-0.039,5661.27
0.0331,6084.64
-0.0145,5801.87
0.0369,6107.6
-0.0041,5862.59
-0.0208,5765.52
-0.0097,5829.47
-0.0139,5805.23
-0.0304,5710.18
0.0076,5931.51
-0.0155,5795.82
0.0203,6007.2
-0.0554,5569.14
0.0191,6000.15
0.0404,6129.11
-0.1043,5303.7
-0.0285,5721.27
0.0145,5972.4
-0.0484,5608.38
-0.065,5516.0
0.0007,5890.7
0.0003,5888.48
0.023,6023.63
0.0652,6283.35
-0.0418,5645.37
-0.0523,5586.39
-0.0547,5573.03
0.0526,6204.28
0.0227,6021.81
-0.0987,5333.44
-0.0216,5760.73
-0.0166,5789.52
0.033,6084.32
-0.0098,5828.91
-0.0555,5568.9
-0.0166,5789.46
0.0114,5954.24
0.0034,5906.82
-0.0381,5666.57
0.0127,5961.65
-0.0284,5721.82
0.001,5892.63
0.0809,6382.67
0.0422,6140.31
0.0072,5929.18
0.0656,6285.77
-0.0774,5448.38
0.0185,5996.54
-0.0731,5471.52
0.0419,6138.36
0.0502,6189.84
-0.0062,5849.9
-0.0416,5646.53
0.0189,5999.11
0.0316,6075.71
-0.0512,5592.68
-0.0902,5378.9
0.028,6053.82
0.0056,5919.45
0.0192,6000.71
-0.0073,5843.86
-0.0129,5811.18
0.0146,5973.22
0.0323,6079.78
0.0444,6153.64
0.0086,5937.4
0.0112,5953.0
0.0089,5939.05
-0.0319,5701.9
0.0364,6104.91
0.0734,6334.78
0.0644,6278.32
0.0159,5980.77
-0.0249,5741.64
-0.0348,5685.27
-0.0245,5743.87
0.0437,6149.28
-0.0245,5743.98
0.0404,6129.45
0.0083,5935.49
0.0016,5895.87
0.0419,6138.57
-0.0001,5885.96
-0.0132,5809.12
0.0008,5891.19
0.0433,6146.75
-0.047,5616.47
0.0181,5993.82
-0.0497,5601.36
-0.0121,5815.98
0.0418,6137.6
-0.0934,5361.74
-0.0195,5772.65
-0.0155,5795.75
0.0354,6098.88
-0.0343,5688.08
-0.0363,5676.93
-0.0741,5466.17
-0.0131,5809.68
0.044,6151.55
-0.0261,5734.66
0.0365,6105.25
-0.0006,5883.1
-0.0379,5667.53
0.0604,6252.9
-0.0387,5663.33
-0.0351,5683.56
-0.0374,5670.63
0.07,6313.56
-0.0037,5864.82
0.0047,5914.09
-0.0176,5784.12
0.0019,5897.94
0.0115,5954.6
-0.0396,5657.88
-0.0086,5836.42
0.004,5909.96
-0.0316,5703.45
-0.0352,5683.18
-0.0344,5687.35
0.0843,6404.3
0.0328,6082.9
0.0058,5921.08
0.0814,6386.04
-0.0563,5564.55
-0.0319,5701.6
-0.0156,5795.48
0.0178,5992.12
-0.0547,5573.34
0.0585,6241.39
-0.0291,5717.48
-0.0946,5355.16
-0.0063,5849.73
-0.0351,5683.4
0.0765,6354.29
0.0169,5987.14
-0.0503,5597.64
-0.0885,5387.79
0.054,6213.02
0.0192,6000.62
0.0679,6299.9
0.0179,5992.79
0.0156,5979.27
-0.0746,5463.43
-0.0083,5837.99
-0.0893,5383.81
-0.0158,5794.28
-0.0385,5664.33
0.0208,6009.97
0.0372,6109.41
-0.0161,5792.29
-0.0437,5634.8
0.0094,5941.91
0.0022,5899.64
-0.0731,5471.83
-0.0401,5655.32
0.0027,5902.48
0.0599,6249.67
0.032,6078.04
-0.0397,5657.38
-0.0359,5678.78
0.032,6078.25
0.0238,6028.12
-0.0172,5786.39
0.0294,6062.31
0.0564,6228.09
0.0173,5989.28
-0.0112,5820.94
-0.0061,5850.76
-0.007,5845.61
-0.0078,5840.88
-0.0354,5681.84
-0.0558,5566.92
0.0118,5956.45
-0.0577,5556.78
-0.0141,5804.22
-0.0827,5419.49
0.0675,6297.45
0.0374,6111.12
0.0225,6020.59
0.0413,6134.97
-0.0025,5871.96
0.0115,5954.83
-0.0219,5758.91
-0.0426,5640.81
0.0533,6208.83
-0.0422,5643.54
0.0259,6041.07
-0.0255,5738.55
0.0132,5964.99
-0.0321,5700.46
-0.0241,5746.59
-0.0013,5878.9
-0.0209,5764.67
-0.0088,5835.15
0.0302,6067.08
0.0359,6101.83
-0.0335,5692.86
0.0451,6158.23
-0.0333,5693.66
0.0517,6199.07
0.0044,5912.46
0.032,6078.2
0.0982,6493.74
0.0577,6235.96
-0.0212,5763.23
0.092,6453.57
-0.0531,5581.97
0.0144,5971.87
0.0013,5894.02
-0.0055,5854.54
0.0155,5978.41
0.0397,6124.8
0.0307,6069.78
-0.034,5689.9
-0.0306,5709.31
0.0087,5937.92
-0.056,5566.15
-0.0426,5641.16
-0.0112,5821.07
0.0412,6133.95
-0.0617,5534.07
-0.0634,5524.74
0.1003,6507.61
0.0046,5913.7
-0.0086,5835.91
0.0144,5972.13
0.0399,6126.3
-0.1228,5206.06
0.0293,6061.58
-0.0103,5826.08
-0.0337,5691.38
0.0122,5958.79
0.0198,6004.25
-0.0292,5717.43
-0.0134,5808.1
-0.0367,5674.36
-0.0043,5861.0
-0.0304,5710.03
0.017,5987.29
-0.0198,5771.25
0.0209,6010.87
-0.0257,5737.14
-0.0101,5827.41
-0.0006,5883.28
-0.0845,5409.78
-0.0228,5753.75
-0.0478,5611.79
-0.0217,5760.19
-0.0417,5646.21
0.007,5928.07
-0.0458,5622.9
0.0232,6024.57
-0.0331,5694.69
-0.0537,5578.71
0.0019,5897.82
-0.0117,5818.2
-0.0212,5763.07
