Date,Store ID,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,PriceCluster
25-08-23,K002,East,347,247,177,134.12,161.98,15,Sunny,0,161.13,Winter,0
25-08-23,K003,East,369,269,245,122.76,175.58,5,Rainy,1,175.48,Spring,2
25-08-23,K004,North,373,273,299,285.4,142.33,20,Rainy,1,143.51,Summer,1
25-08-23,K005,North,335,235,355,204.7,123.73,20,Sunny,0,126.2,Spring,1
26-08-23,K001,West,316,216,247,208.1,142.44,5,Sunny,1,146.87,Summer,1
26-08-23,K002,South,365,265,171,153.07,127.36,20,Snowy,0,120.68,Summer,1
26-08-23,K003,West,327,227,283,119.1,151.61,0,Cloudy,1,147.39,Summer,2
26-08-23,K004,West,282,182,261,130.22,149.4,15,Sunny,0,144.56,Winter,1
26-08-23,K005,East,344,244,212,235.59,163.29,15,Rainy,0,165.84,Spring,0
27-08-23,K001,North,290,190,205,320.93,180.7,5,Sunny,1,182.68,Winter,2
27-08-23,K002,West,335,235,180,201.1,189.92,20,Cloudy,0,192.85,Autumn,0
27-08-23,K003,North,361,261,234,212.4,187.37,20,Sunny,0,191.77,Winter,0
27-08-23,K004,North,280,180,186,544.67,192.18,0,Rainy,1,193.17,Autumn,2
27-08-23,K005,North,300,200,239,172.78,129.85,5,Sunny,1,124.97,Winter,1
28-08-23,K001,West,287,187,275,157.9,145.23,5,Sunny,1,141.33,Winter,1
28-08-23,K002,West,398,298,224,224.88,157.7,5,Cloudy,0,158.82,Spring,2
28-08-23,K003,East,331,231,243,265.47,112.62,15,Sunny,1,115.92,Winter,1
28-08-23,K004,South,311,211,142,304.39,137.08,15,Sunny,0,137.95,Winter,1
28-08-23,K005,North,400,300,249,249.34,135.03,20,Cloudy,0,128.42,Summer,1
29-08-23,K001,West,329,229,182,291.15,172.86,0,Cloudy,0,176.81,Spring,2
29-08-23,K002,East,322,222,213,117.8,165.43,15,Sunny,1,165.87,Summer,0
29-08-23,K003,East,272,172,204,143.83,174.42,15,Cloudy,0,171.36,Winter,0
29-08-23,K004,East,285,185,153,455.34,185.62,0,Rainy,1,187.98,Autumn,2
29-08-23,K005,West,336,236,299,175.89,158.84,0,Sunny,1,158.56,Autumn,2
30-08-23,K001,North,314,214,204,301.37,120.2,15,Sunny,0,129.05,Winter,1
30-08-23,K002,South,367,267,261,458.34,120.5,0,Sunny,1,120.08,Summer,1
30-08-23,K003,South,282,182,241,374.55,120.07,0,Sunny,0,123.03,Spring,1
30-08-23,K004,East,295,195,171,135.0,138.13,5,Rainy,0,139.56,Autumn,1
30-08-23,K005,North,387,287,155,182.62,142.01,15,Snowy,1,138.58,Autumn,1
01-09-23,K001,South,327,227,149,132.92,155.89,15,Snowy,1,147.53,Autumn,0
01-09-23,K002,West,318,218,228,194.34,158.44,20,Snowy,0,154.46,Autumn,0
01-09-23,K003,South,303,203,206,286.49,135.77,0,Sunny,0,128.34,Autumn,1
01-09-23,K004,North,374,274,289,189.08,162.85,5,Snowy,1,158.8,Autumn,2
01-09-23,K005,North,304,204,204,199.41,129.3,20,Cloudy,0,135.54,Spring,1
02-09-23,K001,West,270,170,186,245.5,138.87,0,Rainy,0,137.89,Summer,1
02-09-23,K002,South,321,221,203,132.17,135.21,15,Rainy,1,128.3,Winter,1
02-09-23,K003,North,293,193,208,273.57,169.84,15,Sunny,0,175.4,Autumn,0
02-09-23,K004,East,357,257,209,518.46,175.99,15,Snowy,0,168.19,Winter,0
02-09-23,K005,North,362,262,293,271.46,133.58,15,Rainy,1,137.36,Autumn,1
03-09-23,K001,East,397,297,274,205.65,113.1,0,Sunny,0,116.11,Spring,1
03-09-23,K002,North,381,281,130,322.29,148.8,5,Sunny,0,144.54,Spring,1
03-09-23,K003,South,358,258,205,183.34,130.43,15,Snowy,0,126.86,Winter,1
03-09-23,K004,North,391,291,215,145.83,154.36,20,Rainy,0,158.53,Summer,0
03-09-23,K005,South,361,261,169,151.64,132.36,15,Sunny,0,132.92,Spring,1
04-09-23,K001,West,350,250,205,167.75,137.08,0,Rainy,0,132.63,Spring,1
04-09-23,K002,East,287,187,236,241.66,171.36,20,Sunny,0,174.95,Autumn,0
04-09-23,K003,West,302,202,288,178.19,144.98,5,Sunny,0,148.14,Winter,1
04-09-23,K004,West,360,260,294,387.64,182.81,15,Cloudy,1,182.63,Autumn,0
04-09-23,K005,South,319,219,206,411.54,149.87,5,Snowy,1,147.46,Autumn,2
05-09-23,K001,South,325,225,184,169.46,139.3,15,Snowy,0,135.96,Spring,1
05-09-23,K002,North,375,275,296,224.77,124.93,15,Cloudy,1,120.69,Winter,1
05-09-23,K003,West,298,198,177,185.97,179.44,15,Rainy,1,177.64,Autumn,0
05-09-23,K004,North,327,227,159,421.61,178.93,15,Snowy,1,181.5,Spring,0
05-09-23,K005,North,336,236,245,456.2,153.99,0,Sunny,1,155.49,Autumn,2
06-09-23,K001,East,290,190,192,463.19,195.87,0,Cloudy,0,195.64,Summer,2
06-09-23,K002,East,355,255,290,203.0,186.86,15,Snowy,1,182.08,Autumn,0
06-09-23,K003,East,351,251,203,359.08,143.22,15,Rainy,1,142.49,Spring,1
06-09-23,K004,South,393,293,296,206.98,132.19,15,Snowy,0,132.48,Autumn,1
06-09-23,K005,South,301,201,243,346.57,168.64,15,Sunny,0,172.54,Autumn,0
07-09-23,K001,South,373,273,201,175.51,137.45,15,Sunny,1,136.16,Winter,1
07-09-23,K002,West,354,254,241,346.96,165.91,5,Cloudy,1,167.66,Spring,2
07-09-23,K003,South,312,212,158,152.2,141.29,15,Rainy,0,142.37,Winter,1
07-09-23,K004,East,363,263,205,157.04,186.2,15,Rainy,0,183.24,Spring,0
07-09-23,K005,East,388,288,128,363.19,149.79,5,Snowy,0,154.48,Spring,2
08-09-23,K001,North,332,232,204,154.61,116.62,20,Cloudy,1,115.11,Autumn,1
08-09-23,K002,South,389,289,276,175.91,135.07,15,Rainy,0,132.1,Spring,1
08-09-23,K003,North,380,280,299,227.82,123.26,20,Rainy,0,119.73,Autumn,1
08-09-23,K004,North,355,255,168,535.02,155.34,5,Sunny,1,154.87,Spring,2
08-09-23,K005,North,300,200,219,205.33,173.38,0,Cloudy,1,168.99,Summer,2
09-09-23,K001,North,339,239,202,93.29,138.45,20,Sunny,1,139.51,Winter,1
09-09-23,K002,West,292,192,188,116.02,183.34,15,Snowy,0,179.68,Winter,0
09-09-23,K003,South,340,240,180,227.94,130.11,0,Sunny,0,130.03,Winter,1
09-09-23,K004,West,287,187,248,267.41,145.22,0,Snowy,0,142.93,Summer,2
09-09-23,K005,West,386,286,206,124.11,163.75,15,Sunny,1,164.83,Autumn,0
11-09-23,K001,East,277,177,205,338.17,184.98,20,Rainy,0,184.45,Summer,0
11-09-23,K002,South,337,237,156,209.36,147.7,0,Sunny,1,144.88,Autumn,2
11-09-23,K003,East,293,193,145,220.86,193.11,15,Rainy,1,193.71,Winter,0
11-09-23,K004,North,376,276,185,166.51,157.75,0,Sunny,0,158.0,Autumn,2
11-09-23,K005,North,306,206,167,353.67,143.06,20,Cloudy,1,145.13,Autumn,1
11-09-23,K001,South,357,257,241,387.07,136.82,20,Cloudy,0,141.07,Spring,1
11-09-23,K002,East,313,213,246,298.17,182.75,15,Cloudy,0,178.64,Spring,0
11-09-23,K003,South,271,171,281,344.37,121.56,20,Rainy,1,119.75,Autumn,1
11-09-23,K004,North,319,219,278,535.58,143.77,15,Snowy,1,143.04,Spring,1
11-09-23,K005,South,337,237,291,141.99,141.15,15,Snowy,1,141.91,Winter,1
11-09-23,K001,North,338,238,209,485.57,152.62,15,Rainy,1,152.38,Summer,0
11-09-23,K002,West,340,240,128,519.57,145.24,5,Snowy,1,142.19,Autumn,1
11-09-23,K003,East,299,199,220,163.5,162.04,15,Rainy,1,157.07,Winter,0
11-09-23,K004,North,346,246,247,121.42,162.84,15,Rainy,0,165.74,Summer,0
11-09-23,K005,East,338,238,176,386.08,194.45,0,Snowy,1,192.17,Summer,2
12-09-23,K001,North,363,263,190,444.94,196.51,20,Snowy,1,199.35,Spring,0
12-09-23,K002,West,395,295,280,207.85,181.49,15,Snowy,0,184.57,Spring,0
12-09-23,K003,West,311,211,207,472.13,179.57,0,Snowy,1,176.89,Autumn,2
12-09-23,K004,South,351,251,136,149.88,149.07,0,Snowy,1,147.58,Winter,2
12-09-23,K005,South,306,206,171,162.84,112.02,5,Cloudy,0,115.08,Spring,1
13-09-23,K001,West,312,212,299,568.44,185.21,20,Cloudy,1,183.81,Summer,0
13-09-23,K002,West,287,187,294,455.35,157.28,15,Snowy,1,157.72,Autumn,0
13-09-23,K003,East,316,216,281,262.94,176.59,15,Snowy,0,178.14,Summer,0
13-09-23,K004,South,358,258,296,552.55,188.79,15,Sunny,0,188.28,Autumn,0
13-09-23,K005,South,369,269,236,204.28,163.77,5,Sunny,1,167.83,Summer,2
14-09-23,K001,South,323,223,207,186.33,156.58,0,Sunny,0,158.26,Winter,2
14-09-23,K002,East,342,242,146,121.26,161.91,20,Snowy,0,157.34,Winter,0
14-09-23,K003,South,303,203,244,202.5,192.0,5,Snowy,1,187.23,Winter,2
14-09-23,K004,West,325,225,289,241.92,194.95,15,Sunny,0,190.23,Winter,0
14-09-23,K005,East,342,242,269,221.86,127.35,15,Cloudy,0,126.8,Winter,1
16-09-23,K001,West,293,193,193,182.19,190.5,20,Sunny,1,188.37,Autumn,0
16-09-23,K002,West,375,275,268,203.63,175.27,15,Snowy,0,169.05,Autumn,0
16-09-23,K003,East,369,269,245,155.32,111.67,0,Rainy,1,115.96,Spring,1
16-09-23,K004,West,288,188,198,220.09,112.94,15,Rainy,0,114.4,Autumn,1
16-09-23,K005,North,311,211,277,182.84,111.45,15,Snowy,0,114.17,Winter,1
17-09-23,K001,East,306,206,235,289.44,162.9,15,Snowy,0,159.01,Spring,0
17-09-23,K002,South,315,215,205,177.19,163.44,0,Cloudy,0,161.72,Spring,2
17-09-23,K003,East,376,276,268,393.06,152.82,15,Rainy,0,155.0,Spring,0
17-09-23,K004,West,326,226,291,481.78,194.77,15,Rainy,1,196.92,Autumn,0
17-09-23,K005,East,301,201,122,212.71,113.5,5,Cloudy,1,111.06,Spring,1
18-09-23,K001,North,375,275,168,141.78,144.61,15,Cloudy,1,139.92,Spring,1
18-09-23,K002,East,353,253,188,220.51,147.77,20,Rainy,0,155.27,Spring,0
18-09-23,K003,North,394,294,205,266.43,143.39,5,Sunny,1,147.38,Spring,1
18-09-23,K004,North,396,296,191,145.2,157.94,15,Sunny,1,161.96,Spring,0
18-09-23,K005,East,351,251,218,165.06,146.02,0,Snowy,0,149.76,Summer,2
19-09-23,K001,North,270,170,189,385.93,122.62,15,Sunny,1,118.38,Spring,1
19-09-23,K002,South,382,282,124,465.87,114.59,20,Sunny,1,113.66,Summer,1
19-09-23,K003,East,355,255,165,181.08,112.9,15,Rainy,0,108.06,Winter,1
19-09-23,K004,North,390,290,179,178.72,130.0,5,Snowy,1,129.64,Autumn,1
19-09-23,K005,South,358,258,222,482.98,159.69,5,Sunny,1,158.59,Summer,2
20-09-23,K001,West,356,256,299,205.5,179.71,15,Cloudy,1,184.2,Winter,0
20-09-23,K002,East,302,202,185,156.4,189.34,15,Cloudy,1,191.91,Autumn,0
20-09-23,K003,East,374,274,198,415.68,171.98,15,Sunny,1,176.47,Autumn,0
20-09-23,K004,South,389,289,168,129.46,158.1,20,Cloudy,0,165.91,Autumn,0
20-09-23,K005,East,367,267,223,124.85,141.2,15,Snowy,1,141.33,Winter,1
20-09-23,K001,West,271,171,143,365.75,194.64,15,Sunny,1,194.17,Summer,0
20-09-23,K002,East,352,252,233,343.74,155.89,20,Snowy,1,159.52,Spring,0
20-09-23,K003,East,333,233,142,263.87,133.91,0,Rainy,1,135.96,Winter,1
20-09-23,K004,South,394,294,235,266.69,189.22,15,Sunny,1,193.2,Autumn,0
20-09-23,K005,North,383,283,130,239.66,152.48,0,Sunny,0,149.52,Winter,2
21-09-23,K001,East,278,178,159,189.08,132.67,15,Rainy,1,128.61,Autumn,1
21-09-23,K002,South,333,233,273,173.03,183.15,15,Cloudy,1,186.38,Spring,0
21-09-23,K003,South,354,254,199,475.63,120.51,0,Snowy,1,115.98,Autumn,1
21-09-23,K004,East,393,293,268,192.9,193.19,15,Snowy,1,197.54,Autumn,0
21-09-23,K005,North,342,242,263,265.04,149.27,15,Snowy,0,146.64,Winter,1
22-09-23,K001,South,331,231,120,242.14,149.37,20,Cloudy,1,152.15,Summer,0
22-09-23,K002,West,343,243,174,387.51,163.12,20,Cloudy,1,163.72,Winter,0
22-09-23,K003,West,323,223,276,335.56,135.09,0,Cloudy,1,134.34,Winter,1
22-09-23,K004,North,277,177,149,283.76,116.75,20,Sunny,1,118.19,Autumn,1
22-09-23,K005,West,385,285,148,296.97,182.26,15,Snowy,1,184.84,Spring,0
23-09-23,K001,South,384,284,126,135.06,151.67,20,Snowy,1,153.49,Spring,0
23-09-23,K002,East,276,176,291,289.99,145.65,5,Snowy,1,142.07,Summer,1
23-09-23,K003,North,350,250,139,228.63,137.2,15,Sunny,1,136.51,Summer,1
23-09-23,K004,West,322,222,193,236.08,112.7,20,Rainy,0,115.8,Autumn,1
23-09-23,K005,East,342,242,181,153.02,187.03,20,Cloudy,0,182.69,Autumn,0
24-09-23,K001,South,385,285,123,264.07,185.0,0,Rainy,1,184.44,Autumn,2
24-09-23,K002,North,400,300,249,203.5,197.99,0,Cloudy,1,195.78,Summer,2
24-09-23,K003,West,277,177,222,153.74,159.72,20,Rainy,0,165.65,Winter,0
24-09-23,K004,South,378,278,209,153.06,134.24,20,Sunny,0,129.78,Winter,1
24-09-23,K005,West,361,261,135,123.44,163.88,5,Rainy,1,167.88,Autumn,2
25-09-23,K001,South,366,266,214,164.08,166.84,15,Cloudy,1,165.54,Spring,0
25-09-23,K002,West,274,174,165,477.89,177.51,15,Snowy,1,176.13,Summer,0
25-09-23,K003,South,346,246,186,154.2,130.72,20,Rainy,1,130.33,Summer,1
25-09-23,K004,East,304,204,198,354.56,190.1,5,Sunny,0,188.48,Spring,2
25-09-23,K005,East,373,273,126,265.58,135.85,5,Rainy,0,135.8,Autumn,1
26-09-23,K001,East,311,211,294,361.34,143.75,15,Cloudy,1,143.92,Summer,1
26-09-23,K002,North,371,271,195,207.65,163.32,15,Cloudy,0,168.17,Winter,0
26-09-23,K003,North,356,256,216,238.05,120.67,15,Sunny,0,117.99,Autumn,1
26-09-23,K004,East,336,236,171,456.24,188.63,5,Sunny,0,183.66,Winter,2
26-09-23,K005,East,314,214,275,415.66,135.34,20,Rainy,0,132.99,Winter,1
27-09-23,K001,West,311,211,133,154.49,176.75,15,Sunny,0,181.28,Summer,0
27-09-23,K002,East,346,246,187,415.17,137.05,15,Sunny,1,139.06,Winter,1
27-09-23,K003,West,334,234,245,461.2,174.64,0,Snowy,0,178.87,Winter,2
27-09-23,K004,West,399,299,276,358.54,174.86,15,Sunny,0,173.13,Winter,0
27-09-23,K005,West,311,211,274,547.55,143.18,15,Sunny,0,147.48,Autumn,1
28-09-23,K001,East,285,185,183,144.51,146.66,5,Sunny,1,142.76,Spring,1
28-09-23,K002,East,271,171,273,224.07,115.47,15,Rainy,1,119.4,Autumn,1
28-09-23,K003,North,387,287,121,227.47,181.37,0,Snowy,1,179.59,Winter,2
28-09-23,K004,South,309,209,275,412.88,198.82,20,Cloudy,0,205.82,Winter,0
28-09-23,K005,North,336,236,287,304.55,199.51,20,Snowy,0,201.1,Spring,0
29-09-23,K001,North,376,276,216,217.65,158.28,0,Rainy,1,156.66,Winter,2
29-09-23,K002,West,387,287,214,230.61,148.49,20,Snowy,1,151.54,Spring,0
29-09-23,K003,West,279,179,217,138.11,192.42,15,Cloudy,0,192.06,Summer,0
29-09-23,K004,South,342,242,293,118.44,164.77,0,Snowy,1,169.67,Spring,2
29-09-23,K005,North,289,189,245,221.49,136.37,20,Snowy,1,138.82,Autumn,1
01-11-23,K001,West,376,276,120,359.06,158.74,15,Snowy,0,162.94,Winter,0
01-11-23,K002,South,311,211,127,515.49,164.96,15,Rainy,0,162.34,Winter,0
01-11-23,K003,South,279,179,238,487.83,183.66,15,Rainy,1,179.56,Winter,0
01-11-23,K004,North,285,185,264,235.96,182.64,5,Snowy,1,179.2,Summer,2
01-11-23,K005,South,315,215,266,205.17,135.13,15,Sunny,1,133.77,Spring,1
01-11-23,K001,South,376,276,154,280.04,167.35,15,Rainy,1,164.22,Winter,0
01-11-23,K002,East,291,191,205,165.04,151.12,15,Cloudy,0,155.51,Spring,0
01-11-23,K003,North,375,275,234,115.42,163.33,0,Sunny,0,167.66,Spring,2
01-11-23,K004,West,291,191,122,214.06,137.46,15,Snowy,1,134.18,Spring,1
01-11-23,K005,South,327,227,220,171.54,179.7,15,Sunny,0,178.73,Summer,0
02-11-23,K001,South,374,274,202,448.68,179.35,20,Snowy,0,179.48,Spring,0
02-11-23,K002,West,347,247,196,275.21,120.39,5,Sunny,1,120.67,Winter,1
02-11-23,K003,South,287,187,192,303.83,135.66,15,Cloudy,1,134.68,Summer,1
02-11-23,K004,East,387,287,188,214.94,196.24,5,Rainy,0,195.13,Summer,2
02-11-23,K005,South,347,247,247,141.2,123.88,0,Snowy,0,120.39,Summer,1
02-11-23,K001,South,395,295,190,205.19,155.6,5,Sunny,1,152.77,Autumn,2
02-11-23,K002,East,282,182,147,221.44,166.53,0,Rainy,1,169.45,Autumn,2
02-11-23,K003,South,337,237,167,115.02,124.08,0,Cloudy,0,120.51,Spring,1
02-11-23,K004,South,392,292,181,116.68,144.2,0,Snowy,0,146.28,Summer,2
02-11-23,K005,North,347,247,120,155.19,187.01,15,Cloudy,0,189.18,Spring,0
03-11-23,K001,North,322,222,208,234.23,187.39,5,Rainy,1,185.33,Autumn,2
03-11-23,K002,North,302,202,274,351.17,168.63,15,Sunny,1,167.3,Autumn,0
03-11-23,K003,East,372,272,151,293.77,167.81,15,Rainy,0,175.47,Spring,0
03-11-23,K004,West,330,230,293,213.91,119.92,15,Sunny,0,115.13,Summer,1
03-11-23,K005,North,293,193,355,164.76,118.37,15,Cloudy,0,115.23,Winter,1
03-11-23,K001,South,339,239,192,280.53,147.34,5,Snowy,0,142.41,Spring,1
03-11-23,K002,North,395,295,154,342.44,196.43,20,Sunny,1,199.48,Summer,0
03-11-23,K003,South,347,247,263,288.44,116.62,20,Rainy,0,111.93,Autumn,1
03-11-23,K004,North,354,254,269,118.87,178.46,15,Rainy,0,180.07,Summer,0
03-11-23,K005,East,270,170,172,334.1,148.89,20,Snowy,1,149.22,Winter,0
04-11-23,K001,South,379,279,205,115.47,138.73,0,Rainy,0,138.79,Winter,1
04-11-23,K002,South,399,299,155,164.52,162.45,15,Sunny,0,165.01,Autumn,0
04-11-23,K003,South,344,244,229,199.56,135.49,20,Snowy,1,135.21,Summer,1
04-11-23,K004,West,391,291,239,176.26,136.63,20,Cloudy,0,134.88,Summer,1
04-11-23,K005,North,367,267,236,134.07,149.97,20,Snowy,0,153.63,Summer,0
04-11-23,K001,West,289,189,171,271.29,157.43,15,Sunny,1,153.14,Autumn,0
04-11-23,K002,South,323,223,185,139.18,194.77,0,Rainy,0,197.64,Winter,2
04-11-23,K003,North,326,226,168,475.4,112.46,20,Cloudy,0,114.58,Autumn,1
04-11-23,K004,North,345,245,205,395.5,115.88,15,Cloudy,1,113.35,Spring,1
04-11-23,K005,South,362,262,249,161.64,155.84,20,Sunny,1,153.3,Winter,0
05-11-23,K001,West,399,299,142,119.91,119.32,15,Sunny,1,116.2,Spring,1
05-11-23,K002,East,330,230,220,168.26,115.03,15,Sunny,1,118.5,Autumn,1
05-11-23,K003,West,317,217,205,219.38,133.13,0,Sunny,1,137.65,Summer,1
05-11-23,K004,West,387,287,134,280.14,180.76,20,Rainy,1,182.1,Summer,0
05-11-23,K005,North,283,183,284,115.86,158.26,20,Sunny,0,161.94,Summer,0
05-11-23,K001,East,322,222,267,420.49,168.07,15,Cloudy,0,171.62,Spring,0
05-11-23,K002,West,337,237,220,429.72,119.98,15,Cloudy,0,115.1,Spring,1
05-11-23,K003,West,303,203,138,124.01,168.56,5,Sunny,0,164.8,Winter,2
05-11-23,K004,East,355,255,219,128.44,192.83,15,Cloudy,0,197.52,Summer,0
05-11-23,K005,East,388,288,285,235.92,149.0,0,Sunny,1,155.97,Spring,2
06-11-23,K001,South,370,270,243,138.87,173.1,15,Rainy,0,177.49,Autumn,0
06-11-23,K002,North,348,248,220,133.14,152.15,20,Cloudy,1,154.92,Spring,0
06-11-23,K003,North,339,239,288,135.95,196.57,15,Rainy,0,201.49,Summer,0
06-11-23,K004,West,343,243,139,215.67,137.33,0,Sunny,1,138.62,Winter,1
06-11-23,K005,North,323,223,143,249.23,169.58,15,Cloudy,0,168.65,Spring,0
06-11-23,K001,West,290,190,194,275.63,172.66,20,Snowy,0,167.92,Winter,0
06-11-23,K002,West,287,187,281,353.15,135.15,20,Sunny,0,132.6,Summer,1
06-11-23,K003,North,397,297,242,165.16,174.91,15,Snowy,1,172.12,Spring,0
06-11-23,K004,South,365,265,217,275.94,155.64,15,Rainy,1,153.22,Spring,0
06-11-23,K005,West,345,245,146,263.63,198.28,15,Rainy,0,198.13,Autumn,0
07-11-23,K001,East,400,300,247,422.39,138.45,15,Sunny,1,141.12,Summer,1
07-11-23,K002,South,340,240,167,285.08,119.32,15,Snowy,0,119.97,Summer,1
07-11-23,K003,North,331,231,204,154.76,191.6,15,Rainy,1,193.81,Autumn,0
07-11-23,K004,West,307,207,202,267.97,130.74,15,Snowy,0,135.66,Spring,1
07-11-23,K005,South,390,290,267,161.08,127.98,0,Rainy,0,123.4,Summer,1
07-11-23,K001,West,329,229,162,230.48,136.66,5,Sunny,1,141.2,Summer,1
07-11-23,K002,West,323,223,186,355.02,187.16,5,Sunny,0,185.47,Summer,2
07-11-23,K003,South,340,240,227,234.84,175.48,5,Snowy,0,171.4,Winter,2
07-11-23,K004,North,369,269,249,172.33,113.28,15,Snowy,1,114.47,Summer,1
07-11-23,K005,East,388,288,163,156.58,143.83,5,Sunny,1,138.99,Spring,1
08-11-23,K001,East,294,194,158,278.73,173.17,15,Snowy,0,175.17,Summer,0
08-11-23,K002,West,391,291,232,189.72,145.15,15,Sunny,1,145.67,Spring,1
08-11-23,K003,West,351,251,282,203.64,136.27,5,Snowy,0,136.27,Spring,1
08-11-23,K004,North,300,200,164,305.78,127.02,15,Snowy,1,122.44,Winter,1
08-11-23,K005,South,376,276,156,291.16,116.42,5,Snowy,0,120.26,Autumn,1
08-11-23,K001,West,309,209,123,232.1,126.01,15,Cloudy,1,126.27,Summer,1
08-11-23,K002,East,388,288,124,303.03,128.32,0,Snowy,0,130.36,Spring,1
08-11-23,K003,North,389,289,134,182.67,184.2,20,Rainy,1,184.58,Spring,0
08-11-23,K004,West,364,264,212,294.89,145.91,15,Snowy,0,147.49,Summer,1
08-11-23,K005,West,365,265,168,199.84,181.38,15,Sunny,0,181.39,Spring,0
09-11-23,K001,South,377,277,208,157.7,180.46,20,Rainy,0,183.16,Summer,0
09-11-23,K002,East,298,198,233,297.39,164.58,0,Snowy,1,166.49,Winter,2
09-11-23,K003,South,332,232,248,378.42,141.62,15,Snowy,1,142.04,Winter,1
09-11-23,K004,West,317,217,199,163.05,161.07,15,Sunny,1,163.84,Summer,0
09-11-23,K005,West,323,223,212,174.4,148.57,20,Sunny,0,146.89,Autumn,1
09-11-23,K001,North,294,194,232,220.83,164.86,5,Rainy,0,165.06,Winter,2
09-11-23,K002,West,399,299,198,194.05,117.8,5,Cloudy,1,116.51,Summer,1
09-11-23,K003,South,311,211,207,183.3,115.92,15,Sunny,0,113.49,Spring,1
09-11-23,K004,North,284,184,155,117.24,171.83,15,Sunny,1,173.52,Summer,0
09-11-23,K005,East,290,190,243,229.51,165.02,5,Snowy,1,165.01,Winter,2
11-11-23,K001,East,390,290,129,412.83,177.43,0,Rainy,1,181.59,Summer,2
11-11-23,K002,South,303,203,166,127.29,127.87,15,Snowy,0,128.81,Spring,1
11-11-23,K003,West,364,264,249,215.98,195.18,15,Snowy,1,198.32,Spring,0
11-11-23,K004,East,391,291,165,342.78,128.4,20,Snowy,0,124.61,Winter,1
11-11-23,K005,East,400,300,267,438.72,196.79,0,Snowy,1,196.45,Spring,2
11-11-23,K001,South,281,181,275,155.53,172.38,15,Cloudy,1,175.36,Summer,0
11-11-23,K002,West,345,245,165,348.32,190.18,15,Rainy,0,186.44,Winter,0
11-11-23,K003,South,384,284,147,378.61,121.95,5,Rainy,1,122.88,Winter,1
11-11-23,K004,North,395,295,184,264.22,193.44,15,Snowy,0,193.21,Autumn,0
11-11-23,K005,North,352,252,183,175.35,193.13,15,Snowy,0,195.17,Spring,0
11-11-23,K001,North,361,261,181,165.73,169.84,15,Cloudy,1,169.96,Summer,0
11-11-23,K002,East,387,287,198,363.42,171.13,5,Rainy,1,173.49,Summer,2
11-11-23,K003,East,387,287,188,332.85,182.21,20,Snowy,1,181.26,Spring,0
11-11-23,K004,North,368,268,126,178.91,143.47,20,Rainy,1,147.37,Winter,1
11-11-23,K005,South,379,279,120,121.79,143.51,20,Snowy,1,146.72,Summer,1
11-11-23,K001,North,335,235,158,137.94,116.23,15,Sunny,0,116.97,Autumn,1
11-11-23,K002,West,356,256,236,214.53,199.32,15,Cloudy,0,196.43,Autumn,0
11-11-23,K003,South,400,300,205,354.22,138.36,20,Sunny,0,141.24,Summer,1
11-11-23,K004,North,318,218,139,155.71,185.49,15,Cloudy,0,180.53,Winter,0
11-11-23,K005,South,306,206,205,459.87,184.85,20,Sunny,0,186.11,Autumn,0
11-11-23,K001,South,289,189,204,184.96,134.73,5,Cloudy,0,132.96,Summer,1
11-11-23,K002,South,311,211,163,189.94,199.99,5,Sunny,0,202.21,Winter,2
11-11-23,K003,North,393,293,355,353.61,182.49,0,Cloudy,1,179.91,Spring,2
11-11-23,K004,West,372,272,195,415.67,193.3,20,Rainy,1,190.89,Spring,0
11-11-23,K005,East,393,293,189,132.83,186.22,15,Rainy,0,185.48,Autumn,0
11-11-23,K001,South,388,288,207,118.85,162.9,20,Rainy,0,163.16,Autumn,0
11-11-23,K002,North,283,183,121,95.55,130.97,15,Snowy,1,135.57,Winter,1
11-11-23,K003,East,382,282,264,385.2,154.22,20,Sunny,0,152.35,Autumn,0
11-11-23,K004,South,372,272,120,391.12,180.72,5,Rainy,1,184.74,Winter,2
11-11-23,K005,East,320,220,202,187.68,172.22,15,Sunny,0,172.47,Autumn,0
12-11-23,K001,West,376,276,267,435.7,178.14,15,Snowy,0,176.05,Autumn,0
12-11-23,K002,North,329,229,222,179.17,139.26,0,Snowy,1,135.53,Summer,1
12-11-23,K003,West,369,269,206,238.79,141.34,0,Rainy,1,145.2,Autumn,2
12-11-23,K004,East,353,253,239,146.41,162.17,5,Snowy,0,165.73,Summer,2
12-11-23,K005,West,388,288,276,283.55,147.29,0,Cloudy,1,146.33,Winter,2
12-11-23,K001,West,375,275,238,238.71,175.68,15,Rainy,0,166.75,Summer,0
